K,value
48,235.6328
48,318.8711
48,274.7012
48,309.5918
48,289.5547
48,273.8335
48,228.1035
48,278.4277
48,235.0566
48,247.0000
48,297.3477
48,245.5645
48,258.3965
48,266.1914
48,218.7031
48,222.6113
48,214.6802
48,250.4316
48,239.0703
48,253.9746
48,271.4766
48,276.7949
48,210.5938
48,235.0098
48,264.5996
48,299.1719
48,264.2207
48,289.2676
48,283.1172
48,241.7422
48,259.9355
48,287.2637
48,250.5469
48,258.3457
48,217.6660
48,209.4336
48,295.6152
48,312.1621
48,226.8223
48,304.2949
48,251.8320
48,243.0234
48,266.7852
48,310.2949
48,221.3789
48,219.1094
48,241.4316
48,235.0527
48,259.3057
48,253.0469
48,285.5474
48,251.7871
48,262.1724
48,245.4961
48,209.9336
48,280.0981
48,247.4175
48,254.8682
48,253.8135
48,247.0103
48,265.6763
48,261.8164
48,270.9438
48,306.2964
48,272.5493
48,279.8276
48,241.2588
48,263.8608
48,274.4053
48,282.5425
48,245.3633
48,253.2764
48,275.6895
48,262.7148
48,242.5547
48,299.2520
48,287.5918
48,250.4180
48,247.1406
48,210.8281
48,311.0312
48,247.2637
48,230.4160
48,249.8301
48,276.4395
48,253.3516
48,240.7344
48,248.1172
48,242.0859
48,263.0469
48,241.1094
48,296.6875
48,266.1250
48,255.9688
48,253.2266
48,273.0938
48,235.0391
48,261.4922
48,250.9375
48,263.0781
48,226.1094
48,236.6875
48,256.2891
48,228.8672
48,229.1953
48,276.4766
48,233.0391
48,215.5781
48,252.6953
48,244.1250
48,292.4609
48,267.5625
48,258.5000
48,203.4844
48,257.2266
48,250.5234
48,235.6328
48,279.4062
48,274.9062
48,235.1016
48,236.0000
48,202.7734
48,232.2734
48,272.6328
48,244.5469
48,214.3594
48,206.8906
48,242.3672
48,230.0234
48,239.8984
48,280.2500
48,243.5625
48,235.6328
48,260.8594
48,270.8750
48,234.3516
48,257.1562
48,256.1406
48,273.1719
48,238.2812
48,264.1797
48,235.8359
48,293.3359
48,221.5938
48,235.4941
48,277.7266
48,327.6562
48,233.8945
48,247.6113
48,296.6348
48,281.5996
48,251.1152
48,258.9141
48,245.2129
72,302.6406
72,263.5156
72,247.8125
72,266.0234
72,263.4531
72,279.8984
72,262.8066
72,278.0898
72,239.7012
72,286.3232
72,233.7476
72,269.4121
72,250.8711
72,251.4492
72,257.1035
72,276.2109
72,261.3398
72,276.9766
72,293.8477
72,267.9902
72,250.7441
72,258.4180
72,257.0762
72,254.6738
72,284.2520
72,277.1187
72,278.6680
72,240.8809
72,260.7500
72,275.5469
72,273.4727
72,258.5938
72,272.2656
72,225.9902
72,309.1445
72,297.8457
72,253.3320
72,309.2910
72,289.6230
72,279.6523
72,273.0000
72,277.1172
72,285.6797
72,247.4668
72,267.4590
72,274.6875
72,248.6309
72,205.8730
72,256.5312
72,237.3008
72,238.2168
72,254.7793
72,230.3965
72,231.5044
72,303.9834
72,254.7344
72,224.0918
72,251.7959
72,249.9487
72,266.4893
72,245.0562
72,267.8618
72,257.2710
72,251.9180
72,231.0747
72,250.0850
72,252.3359
72,249.9126
72,226.4082
72,276.4116
72,246.9316
72,262.3950
72,233.7793
72,228.9297
72,254.0156
72,257.2197
72,298.6733
72,227.1641
72,273.6504
72,267.2520
72,222.8516
72,240.1836
72,255.7480
72,285.2148
72,251.9082
72,235.8574
72,278.4238
72,264.5762
72,198.9082
72,225.0039
72,217.2734
72,253.8125
72,274.6641
72,307.8516
72,281.2344
72,253.0859
72,263.8906
72,263.1172
72,248.8750
72,238.0938
72,260.5469
72,235.1250
72,251.8906
72,247.2500
72,247.4297
72,269.4688
72,269.1094
72,236.9297
72,237.1328
72,274.7656
72,226.3359
72,233.3047
72,262.2266
72,248.6016
72,289.5312
72,332.9844
72,222.9766
72,265.3125
72,271.3984
72,319.3359
72,287.2656
72,279.8984
72,248.4922
72,269.6406
72,243.2500
72,283.8672
72,262.2656
72,255.5781
72,247.2266
72,238.6641
72,282.0938
72,266.1406
72,228.0469
72,271.3125
72,249.6797
72,237.9844
72,225.0469
72,279.8984
72,274.6016
72,265.8906
72,248.0312
72,265.4453
72,281.3672
72,240.4062
72,276.7031
72,253.2266
72,293.7812
72,227.6484
72,255.2969
72,267.5234
72,278.6523
72,257.2539
72,270.0605
72,285.4961
72,268.5410
72,256.2793
72,268.9688
72,250.5586
72,289.5938
96,255.5938
96,257.3281
96,275.8438
96,301.6484
96,267.3828
96,272.4766
96,249.5254
96,247.1699
96,278.7656
96,255.8472
96,238.2607
96,256.4980
96,272.2871
96,258.2207
96,223.3066
96,230.3848
96,240.3516
96,248.9492
96,277.6211
96,311.8477
96,304.8379
96,275.8506
96,235.7539
96,256.6484
96,245.9062
96,306.6230
96,247.0801
96,271.9453
96,201.4961
96,224.1172
96,240.0664
96,262.0371
96,274.8418
96,247.1660
96,245.3438
96,269.1504
96,257.4102
96,302.3438
96,228.4785
96,247.8086
96,269.1387
96,258.4941
96,270.5020
96,279.3438
96,277.5801
96,255.8262
96,279.7559
96,216.3027
96,282.0879
96,283.8848
96,262.9785
96,263.4297
96,265.0479
96,250.0381
96,262.0098
96,249.5381
96,222.2646
96,244.0293
96,243.6528
96,275.2861
96,250.2534
96,254.9185
96,296.0869
96,230.6812
96,241.7515
96,265.2241
96,218.1865
96,260.6396
96,318.0425
96,235.0327
96,286.0708
96,258.9102
96,201.9956
96,306.7983
96,226.9629
96,241.9780
96,275.4619
96,285.6953
96,246.9121
96,286.0547
96,278.1445
96,230.4414
96,243.8574
96,256.5625
96,249.6465
96,236.9102
96,214.3281
96,236.1680
96,256.5156
96,251.9023
96,250.1406
96,270.3438
96,285.3906
96,221.7969
96,218.5234
96,233.8359
96,298.5391
96,268.0391
96,291.3281
96,227.8594
96,259.0703
96,244.8828
96,259.5547
96,251.4219
96,229.8750
96,269.9141
96,236.1562
96,261.1953
96,321.7031
96,249.2891
96,231.9141
96,270.5625
96,259.2969
96,267.4922
96,219.6562
96,299.3984
96,258.9531
96,247.7344
96,256.4062
96,268.0781
96,289.7109
96,272.4766
96,262.2891
96,287.3125
96,239.4141
96,315.1016
96,238.2656
96,237.5625
96,227.8359
96,255.1328
96,252.5312
96,233.6562
96,248.1484
96,266.2266
96,259.3047
96,274.1406
96,242.6641
96,272.4766
96,256.0859
96,274.6562
96,252.7891
96,253.3672
96,277.8359
96,263.1406
96,261.9062
96,235.1797
96,223.6328
96,267.3281
96,230.2734
96,270.0234
96,259.2090
96,265.3164
96,226.2539
96,281.7109
96,293.6113
96,214.0918
96,300.3633
96,248.1484
96,240.4316
120,288.4766
120,257.3750
120,232.7578
120,251.7812
120,241.5078
120,263.5234
120,284.2344
120,237.2969
120,238.9102
120,252.4019
120,273.0879
120,253.4590
120,219.5137
120,184.9121
120,237.7480
120,279.9922
120,245.8945
120,260.6074
120,280.7520
120,216.3125
120,261.2910
120,254.1958
120,249.5410
120,245.8730
120,254.0469
120,258.5532
120,249.2383
120,265.2344
120,264.1152
120,244.2168
120,276.0527
120,277.1289
120,252.0742
120,285.4785
120,231.9102
120,274.1074
120,235.0098
120,237.1484
120,240.0586
120,259.6758
120,257.7363
120,284.8789
120,261.4824
120,291.5293
120,279.6836
120,229.7344
120,231.5723
120,260.8535
120,277.3867
120,254.5977
120,232.5488
120,255.7227
120,278.1743
120,299.3091
120,235.3008
120,287.0547
120,258.4609
120,253.7861
120,263.5879
120,272.8345
120,272.3281
120,257.8628
120,214.7646
120,259.2783
120,249.8721
120,233.6538
120,293.9238
120,231.6899
120,261.1230
120,265.5020
120,319.5239
120,288.6582
120,253.3794
120,266.8408
120,282.0190
120,272.5908
120,256.7554
120,262.7051
120,270.6016
120,289.8320
120,249.7441
120,210.7012
120,258.8398
120,275.5762
120,267.3379
120,277.8359
120,229.8320
120,254.4238
120,257.5273
120,280.4902
120,294.3984
120,219.0625
120,244.5781
120,229.4453
120,290.1719
120,261.3438
120,229.7109
120,263.6562
120,209.9219
120,236.6797
120,252.2031
120,270.6875
120,286.0938
120,296.4141
120,275.0078
120,313.0469
120,251.5078
120,260.5312
120,233.8828
120,267.3984
120,235.8594
120,274.7969
120,257.9609
120,221.2812
120,286.5234
120,243.1406
120,276.5938
120,234.7656
120,234.1719
120,251.6406
120,256.4141
120,263.5234
120,250.3203
120,252.0469
120,271.0312
120,281.3125
120,259.9766
120,253.8203
120,259.2266
120,232.3750
120,265.2188
120,260.0469
120,267.8594
120,268.2344
120,283.5312
120,242.0703
120,234.4141
120,263.5234
120,305.4531
120,207.7578
120,252.7812
120,267.8359
120,243.7422
120,317.5781
120,225.2109
120,204.5312
120,288.6484
120,250.9219
120,237.5625
120,245.7285
120,229.0898
120,237.6152
120,236.7324
120,268.5059
120,241.3164
120,276.2500
120,277.3848
120,251.4844
120,270.3359
144,218.4297
144,256.3516
144,255.1641
144,245.4375
144,214.7188
144,258.9531
144,228.9043
144,224.9316
144,223.1895
144,268.0884
144,260.1621
144,247.3535
144,243.9512
144,233.8594
144,263.3398
144,265.8359
144,287.9473
144,241.4648
144,298.8242
144,275.7051
144,274.4082
144,286.3188
144,255.8145
144,251.1953
144,213.0430
144,275.7148
144,248.0938
144,250.9551
144,274.4727
144,270.3926
144,255.9297
144,291.8398
144,247.9805
144,246.1836
144,237.3145
144,240.6543
144,240.3594
144,247.6738
144,256.9434
144,267.8047
144,272.2676
144,257.9062
144,276.0625
144,238.0215
144,289.2031
144,261.2051
144,242.1719
144,238.1191
144,244.4902
144,226.4219
144,312.2090
144,266.2812
144,242.3872
144,253.0127
144,264.8203
144,272.0894
144,258.5254
144,255.0503
144,228.0000
144,273.3403
144,278.7217
144,295.0039
144,253.2310
144,250.7183
144,243.6680
144,218.6680
144,264.3271
144,249.2100
144,228.8862
144,263.0952
144,272.5967
144,253.2573
144,222.4570
144,282.0659
144,238.7876
144,261.0664
144,298.6787
144,272.4902
144,276.6035
144,221.7031
144,251.4922
144,209.9102
144,217.9844
144,262.8730
144,242.8398
144,263.0000
144,243.8418
144,252.8301
144,242.2480
144,281.6211
144,227.1875
144,241.9297
144,259.8281
144,279.9375
144,227.2266
144,228.5859
144,241.8672
144,260.9688
144,236.5703
144,237.0234
144,251.8047
144,238.3047
144,247.8359
144,248.9141
144,255.8672
144,268.0938
144,254.9531
144,268.2812
144,262.5625
144,238.5156
144,302.4141
144,225.6797
144,300.4453
144,245.7500
144,269.8750
144,283.0859
144,271.9688
144,245.9922
144,286.1328
144,310.4141
144,239.3047
144,258.9531
144,231.0938
144,281.5938
144,282.8984
144,224.5000
144,235.0391
144,272.3594
144,241.3906
144,242.5312
144,265.7031
144,250.0469
144,268.4375
144,248.4453
144,293.4297
144,229.7266
144,241.9297
144,258.9531
144,234.7734
144,267.5312
144,265.8359
144,257.2344
144,217.7734
144,253.8750
144,200.0156
144,258.9062
144,277.5859
144,273.9766
144,241.8281
144,242.9609
144,308.1641
144,268.7227
144,228.5176
144,259.2441
144,271.1328
144,259.1055
144,277.7441
144,285.7656
144,257.1211
168,227.1016
168,224.6094
168,243.1250
168,274.1797
168,259.2578
168,258.8594
168,216.7754
168,245.1523
168,258.6387
168,262.5122
168,230.7319
168,240.8848
168,232.1270
168,220.9941
168,236.2852
168,303.2598
168,260.6152
168,249.8770
168,248.5117
168,234.9805
168,250.7305
168,231.5215
168,254.4004
168,275.1367
168,252.1230
168,283.4551
168,249.6895
168,274.9648
168,245.7871
168,272.3047
168,232.0605
168,225.1309
168,286.4922
168,231.0664
168,306.5801
168,226.2832
168,259.9062
168,236.2715
168,258.8906
168,253.9727
168,254.4844
168,220.1934
168,289.3438
168,241.7637
168,218.1387
168,255.8027
168,266.3535
168,277.4727
168,256.7715
168,256.2363
168,277.4121
168,263.6914
168,225.5469
168,229.1411
168,272.2554
168,283.1030
168,253.3154
168,240.7939
168,237.7573
168,209.3599
168,258.2236
168,233.4385
168,254.8594
168,220.3403
168,274.7026
168,266.1382
168,279.0171
168,269.8105
168,265.4932
168,266.8584
168,256.4287
168,262.2559
168,281.4434
168,263.7939
168,237.5469
168,262.1816
168,263.6426
168,269.9141
168,271.8125
168,233.6582
168,219.6758
168,248.5176
168,269.9180
168,289.3633
168,254.7871
168,275.4102
168,250.3496
168,275.7051
168,249.7480
168,254.1797
168,292.0234
168,249.7812
168,258.6250
168,291.9297
168,238.8125
168,217.9609
168,269.2969
168,244.2344
168,265.2578
168,286.4062
168,255.7578
168,280.5469
168,239.0312
168,221.2344
168,295.9766
168,271.6172
168,246.7031
168,254.3359
168,260.4453
168,246.6719
168,243.8750
168,239.0547
168,226.6484
168,256.1562
168,260.3047
168,272.4766
168,263.7266
168,299.9609
168,244.3281
168,277.0000
168,287.3516
168,258.8594
168,230.8047
168,245.6953
168,262.9609
168,250.2031
168,262.3125
168,222.7266
168,279.5938
168,291.8125
168,268.2500
168,226.4141
168,283.5391
168,217.0703
168,250.9375
168,244.2578
168,293.3828
168,258.8594
168,259.6484
168,246.6328
168,283.3828
168,304.6250
168,253.3438
168,290.5234
168,215.8672
168,242.5156
168,317.5938
168,291.8281
168,252.2031
168,253.2695
168,229.6562
168,269.3516
168,245.9180
168,275.0684
168,269.5527
168,236.1758
168,254.0430
168,252.3066
168,249.6719
192,306.8047
192,271.2891
192,241.8438
192,281.4141
192,248.0781
192,236.5469
192,232.4902
192,286.6602
192,263.7773
192,253.8735
192,267.6387
192,292.4688
192,227.0938
192,261.8281
192,271.8105
192,266.8633
192,283.0820
192,240.1074
192,252.5020
192,225.4707
192,220.2773
192,256.9912
192,269.3906
192,256.7188
192,268.0234
192,244.6880
192,234.0488
192,269.0254
192,251.4355
192,243.9766
192,255.0840
192,241.4414
192,275.3379
192,229.5293
192,229.4863
192,241.0625
192,277.1660
192,247.6211
192,234.6152
192,279.4668
192,245.4004
192,248.6641
192,260.2598
192,257.2520
192,272.7637
192,212.2871
192,255.3633
192,271.0840
192,272.1523
192,255.2539
192,200.2754
192,298.1230
192,276.2646
192,278.9805
192,261.9253
192,242.2227
192,239.7070
192,249.2554
192,278.8022
192,246.4160
192,225.3911
192,256.1499
192,247.8320
192,229.2358
192,250.3091
192,249.0107
192,257.6030
192,242.7085
192,252.4102
192,233.9199
192,295.8433
192,236.7534
192,273.7290
192,195.9824
192,265.3901
192,240.6919
192,237.1694
192,268.1172
192,242.3457
192,244.5156
192,284.6973
192,269.5781
192,246.0723
192,280.1387
192,252.4219
192,256.4941
192,229.6035
192,275.6367
192,266.2402
192,309.7578
192,207.8516
192,227.6406
192,290.6641
192,296.5078
192,275.9531
192,218.0625
192,274.4375
192,250.3672
192,195.3359
192,274.7422
192,254.1094
192,274.6328
192,252.8359
192,290.8672
192,220.8516
192,230.1484
192,231.3516
192,207.3047
192,259.0781
192,241.7969
192,254.3750
192,235.4141
192,255.0312
192,243.5391
192,270.7188
192,240.8984
192,244.6172
192,245.1094
192,253.3516
192,259.5078
192,259.3906
192,236.5469
192,288.7812
192,233.7266
192,303.2969
192,259.7578
192,212.0781
192,235.3984
192,274.6250
192,270.3281
192,264.9297
192,286.2812
192,261.5859
192,287.5469
192,260.9297
192,194.9844
192,219.7969
192,236.5469
192,272.1406
192,253.5781
192,244.6875
192,265.3047
192,274.0391
192,264.8281
192,265.3281
192,281.5469
192,261.6719
192,227.3438
192,272.6484
192,279.3555
192,253.8750
192,214.0605
192,259.6504
192,213.4453
192,253.6855
192,230.3145
192,214.8398
192,279.3301
192,255.6719
216,254.7891
216,234.1797
216,225.7734
216,241.7422
216,268.2109
216,249.0547
216,245.3457
216,270.5137
216,288.4395
216,283.2988
216,206.7832
216,265.0586
216,317.6406
216,281.6055
216,251.3945
216,262.2480
216,212.1934
216,244.6465
216,254.9043
216,210.3848
216,214.1387
216,228.0972
216,274.6699
216,267.9863
216,238.2148
216,242.3560
216,264.2109
216,282.9922
216,258.7285
216,265.6992
216,239.3398
216,282.6992
216,223.4844
216,241.9355
216,243.2363
216,272.4082
216,287.7090
216,225.7129
216,296.7324
216,268.9219
216,257.1582
216,238.8066
216,245.1816
216,254.8047
216,249.6621
216,241.8340
216,274.4473
216,252.9766
216,213.2949
216,241.4844
216,244.1387
216,256.2109
216,245.7144
216,233.7051
216,274.3340
216,244.2681
216,273.2026
216,282.5879
216,249.2061
216,236.4316
216,272.4390
216,233.6240
216,251.4346
216,291.3770
216,272.2485
216,253.1270
216,299.4082
216,217.7798
216,266.3691
216,242.4771
216,318.7939
216,262.8145
216,254.3452
216,228.4111
216,236.8804
216,219.8970
216,259.0669
216,275.0469
216,291.1738
216,251.8359
216,261.4805
216,233.1699
216,291.0059
216,268.7246
216,226.4590
216,266.0957
216,278.9648
216,189.0918
216,280.4414
216,254.3242
216,247.8906
216,239.0391
216,285.7812
216,270.5312
216,282.8047
216,305.2891
216,240.8281
216,231.7812
216,303.6250
216,254.9766
216,236.0000
216,267.3828
216,229.2969
216,258.2344
216,276.7734
216,235.6719
216,266.0859
216,267.1250
216,266.2812
216,240.3984
216,273.3750
216,258.6875
216,223.6250
216,253.5156
216,265.1328
216,228.3203
216,257.3516
216,273.7891
216,268.0078
216,225.3203
216,275.4219
216,249.0547
216,240.8672
216,251.8047
216,265.2188
216,296.6172
216,226.2031
216,289.2109
216,237.2734
216,224.2422
216,244.8047
216,251.8359
216,284.0625
216,255.5547
216,263.4453
216,259.6797
216,236.5156
216,249.0547
216,270.0781
216,245.3438
216,227.0234
216,252.9766
216,253.7031
216,259.5859
216,255.2188
216,257.9531
216,244.9219
216,268.5000
216,270.8359
216,289.8828
216,245.5879
216,230.8262
216,232.5527
216,202.7168
216,228.0527
216,271.6445
216,269.1445
216,261.6426
216,223.5176
240,281.1406
240,268.8828
240,249.5781
240,300.6562
240,293.3359
240,255.5938
240,281.0039
240,251.3418
240,261.6680
240,213.2930
240,277.9756
240,260.0449
240,246.7676
240,283.7051
240,260.8730
240,255.5918
240,254.9082
240,241.9785
240,285.4473
240,232.4375
240,265.1875
240,219.7681
240,256.6738
240,256.9551
240,262.7695
240,229.9507
240,238.3672
240,220.1855
240,232.1426
240,265.2852
240,305.1777
240,254.7969
240,265.6387
240,233.4160
240,298.3652
240,277.7812
240,256.3320
240,265.8184
240,253.5879
240,288.5156
240,263.2266
240,255.4395
240,265.8340
240,263.6836
240,231.2676
240,293.4531
240,273.6055
240,265.1523
240,230.4316
240,253.0234
240,301.6406
240,256.0879
240,337.6841
240,233.1143
240,304.9575
240,301.2056
240,248.5747
240,210.3921
240,242.6553
240,314.1250
240,298.7354
240,291.8398
240,281.4937
240,243.0615
240,219.1870
240,240.5049
240,230.0757
240,266.3022
240,238.8330
240,276.1670
240,248.9053
240,259.0894
240,300.2280
240,253.7837
240,233.9146
240,275.9302
240,265.8438
240,252.9922
240,233.5566
240,245.5254
240,230.3145
240,253.4141
240,282.7754
240,273.8066
240,326.3262
240,254.7227
240,222.2910
240,240.3574
240,264.3457
240,222.7148
240,233.2031
240,221.6562
240,241.6406
240,227.5078
240,302.4375
240,236.8750
240,264.5547
240,238.5391
240,295.4766
240,248.7656
240,239.8984
240,228.9609
240,254.2969
240,240.6172
240,273.5234
240,217.6094
240,263.8672
240,253.3047
240,261.7656
240,244.3438
240,256.3828
240,262.9844
240,267.5938
240,223.0859
240,230.0938
240,235.7188
240,248.0859
240,247.2891
240,251.7109
240,287.8594
240,238.6250
240,255.5938
240,256.9531
240,249.1172
240,241.1875
240,265.0078
240,286.3984
240,236.7266
240,232.7656
240,209.2969
240,288.7812
240,257.3984
240,274.3828
240,272.5312
240,277.8750
240,236.1875
240,236.8281
240,255.5938
240,236.8750
240,240.9453
240,270.1016
240,255.2109
240,249.0312
240,276.2031
240,259.1562
240,235.6094
240,263.1172
240,244.8984
240,287.3516
240,262.4277
240,266.4590
240,281.5117
240,251.0176
240,310.4980
240,259.9590
240,257.2891
240,241.3945
240,259.0605
240,245.8398
264,252.1719
264,268.3125
264,235.5938
264,264.1875
264,260.2109
264,221.1719
264,264.7090
264,282.5684
264,251.6680
264,301.2183
264,283.8022
264,276.4219
264,237.7305
264,293.3730
264,273.9766
264,252.6660
264,243.0977
264,263.8594
264,262.9863
264,253.0605
264,272.3242
264,234.6001
264,284.6250
264,291.8848
264,204.6191
264,223.4731
264,285.5039
264,286.8438
264,305.9980
264,236.2129
264,249.7852
264,257.2617
264,238.5059
264,278.7832
264,248.5176
264,300.4570
264,267.7832
264,292.5293
264,257.9043
264,264.0508
264,260.8066
264,236.5430
264,233.8281
264,232.9004
264,287.5293
264,253.4199
264,292.7949
264,238.7207
264,282.9336
264,257.2051
264,270.8359
264,260.2734
264,257.6001
264,264.4619
264,231.0718
264,268.9824
264,246.9619
264,244.9297
264,284.8623
264,268.0039
264,248.1865
264,267.8955
264,258.1924
264,323.5566
264,216.8643
264,231.5415
264,233.5488
264,247.0010
264,221.4590
264,264.7285
264,229.7876
264,212.2798
264,278.1245
264,265.5425
264,289.5708
264,229.8394
264,245.8936
264,302.2344
264,248.9277
264,235.5957
264,252.1055
264,266.2168
264,248.1426
264,262.0059
264,236.6094
264,230.3184
264,272.5605
264,270.5977
264,243.2715
264,284.4121
264,252.1250
264,271.1641
264,275.7578
264,229.6250
264,222.3828
264,200.9375
264,219.8594
264,242.1406
264,285.8125
264,248.0859
264,249.0625
264,267.9375
264,281.0391
264,230.5859
264,293.0625
264,258.7812
264,246.0938
264,229.0312
264,212.5938
264,277.9141
264,259.0703
264,234.0156
264,231.0469
264,272.9219
264,269.0938
264,246.4844
264,245.7266
264,249.2031
264,213.2031
264,270.8125
264,242.8828
264,221.1719
264,248.6484
264,262.9062
264,227.1484
264,279.9766
264,298.9297
264,236.6250
264,235.3594
264,258.4141
264,264.8672
264,274.8750
264,275.6797
264,282.9062
264,262.8750
264,278.1719
264,242.5000
264,221.1719
264,265.0312
264,238.2891
264,248.8438
264,243.5391
264,249.6719
264,248.0625
264,264.3516
264,296.6641
264,253.3672
264,237.5625
264,240.7422
264,292.2344
264,246.7461
264,223.7773
264,276.1699
264,239.1133
264,252.1250
264,280.3145
264,288.9395
264,236.1699
264,247.4648
288,253.4375
288,242.1484
288,238.4219
288,232.7734
288,260.2031
288,252.9922
288,230.0801
288,281.4727
288,235.2148
288,229.4478
288,244.2461
288,278.9590
288,255.5293
288,277.3477
288,261.0996
288,253.8984
288,245.9980
288,232.9648
288,275.9316
288,289.6953
288,260.2305
288,227.9126
288,252.4668
288,256.2402
288,222.0605
288,254.0630
288,256.8145
288,245.3496
288,281.7637
288,272.5898
288,261.9844
288,271.8828
288,272.9297
288,246.4629
288,259.2148
288,213.4863
288,221.4922
288,236.2559
288,256.5645
288,280.2871
288,269.2500
288,238.6484
288,267.8066
288,282.1973
288,238.7402
288,235.4141
288,239.7012
288,256.0020
288,314.8418
288,245.0566
288,269.9766
288,262.1973
288,270.5454
288,284.2759
288,268.3516
288,239.4180
288,231.8462
288,248.0586
288,284.7109
288,262.3745
288,287.2959
288,226.0015
288,286.3442
288,237.7529
288,270.7085
288,270.7666
288,271.9126
288,230.7090
288,220.8271
288,248.4741
288,285.2949
288,292.6343
288,263.0586
288,230.6050
288,275.2822
288,284.1265
288,231.6890
288,235.5762
288,285.2266
288,264.9062
288,230.9941
288,229.6426
288,246.6465
288,250.5566
288,270.0371
288,237.9395
288,262.5391
288,261.4609
288,281.7500
288,286.7988
288,250.0156
288,282.6016
288,242.4297
288,218.1797
288,237.1406
288,289.0469
288,259.0234
288,241.9688
288,283.7734
288,211.5547
288,254.1016
288,254.7266
288,293.2422
288,240.9453
288,240.7031
288,227.7969
288,251.4531
288,223.2109
288,289.8125
288,254.0625
288,211.7812
288,238.7422
288,237.1172
288,247.6641
288,265.9688
288,255.6875
288,270.4922
288,268.8359
288,241.9062
288,259.1016
288,275.2969
288,252.9922
288,237.7969
288,244.8906
288,248.7812
288,231.1406
288,254.4453
288,233.8984
288,223.2031
288,265.4688
288,238.4297
288,257.0312
288,238.8672
288,250.7266
288,251.6484
288,252.6172
288,231.1328
288,252.9922
288,247.2266
288,267.8281
288,245.9766
288,218.1094
288,223.7344
288,296.4766
288,255.3594
288,227.6172
288,257.5312
288,274.6953
288,237.9141
288,259.1562
288,257.2578
288,265.2773
288,267.0898
288,279.9160
288,249.9375
288,230.8164
288,309.0117
288,246.3906
288,248.3125
312,259.2266
312,227.5078
312,254.5078
312,225.6875
312,269.0234
312,287.7031
312,258.6348
312,240.3887
312,295.8477
312,239.6460
312,256.8105
312,273.0801
312,220.1523
312,237.8242
312,255.6172
312,242.3906
312,314.1504
312,277.4551
312,248.4844
312,219.1094
312,223.9961
312,283.3086
312,284.9766
312,286.1953
312,264.7734
312,254.5918
312,250.2598
312,229.3594
312,244.3477
312,257.0742
312,296.1797
312,230.7910
312,276.8633
312,241.9570
312,254.5684
312,253.0625
312,275.1543
312,267.1465
312,193.9453
312,239.5312
312,261.0430
312,244.2852
312,282.1582
312,250.9062
312,262.9082
312,223.5508
312,239.8066
312,248.0586
312,254.0176
312,279.6211
312,276.0664
312,255.5000
312,219.2207
312,253.9331
312,311.1558
312,253.8545
312,252.9014
312,268.5381
312,216.6445
312,246.7070
312,227.7520
312,292.1265
312,262.5303
312,267.2466
312,259.8960
312,256.4478
312,224.1470
312,230.1479
312,281.4517
312,228.1802
312,246.8638
312,251.6382
312,288.1997
312,261.5386
312,242.9902
312,230.8887
312,224.9922
312,275.6113
312,239.0020
312,265.4297
312,279.6074
312,262.2227
312,256.1484
312,290.9238
312,258.1484
312,225.8633
312,249.1836
312,272.3105
312,264.5801
