K,value
48,0.035077
48,0.001669
48,0.006470
48,0.024247
48,0.001113
48,0.008927
48,0.015761
48,0.000642
48,0.007184
48,0.003245
48,0.007016
48,0.002064
48,0.012536
48,0.005106
48,0.018550
48,0.025421
48,0.001154
48,0.006877
48,0.038461
48,0.006324
48,0.019102
48,0.000021
48,0.012208
48,0.011274
48,0.003613
48,0.043216
48,0.018812
48,0.004809
48,0.013401
48,0.002835
48,0.023250
48,0.048866
48,0.015570
48,0.005638
48,0.014308
48,0.007019
48,0.008164
48,0.000468
48,0.005046
48,0.022314
48,0.013430
48,0.012097
48,0.019303
48,0.036785
48,0.029809
48,0.020233
48,0.001509
48,0.005195
48,0.006860
48,0.027949
48,0.003060
48,0.011550
48,0.001020
48,0.005078
48,0.011085
48,0.047800
48,0.026154
48,0.030535
48,0.001947
48,0.001796
48,0.007028
48,0.028436
48,0.002263
48,0.014251
48,0.000518
48,0.012946
48,0.022978
48,0.031853
48,0.003796
48,0.010435
48,0.027778
48,0.003232
48,0.010963
48,0.010679
48,0.024298
48,0.010604
48,0.015219
48,0.021789
48,0.019279
48,0.007084
48,0.039486
48,0.001564
48,0.003404
48,0.022357
48,0.016388
48,0.049796
48,0.006425
48,0.010077
48,0.000138
48,0.000083
48,0.033635
48,0.019681
48,0.001923
48,0.009053
48,0.002821
48,0.018632
48,0.045624
48,0.006307
48,0.005357
48,0.031894
48,0.002151
48,0.015975
48,0.011002
48,0.006655
48,0.043832
48,0.016080
48,0.004961
48,0.003272
48,0.008519
48,0.028262
48,0.022511
48,0.027718
48,0.014388
48,0.021523
48,0.007681
48,0.010716
48,0.015613
48,0.009441
48,0.029917
48,0.017064
48,0.035348
48,0.009884
48,0.005520
48,0.000755
48,0.008404
48,0.020892
48,0.002386
48,0.006910
48,0.004171
48,0.008986
48,0.017473
48,0.049638
48,0.000190
48,0.016504
48,0.034825
48,0.014334
48,0.017323
48,0.013718
48,0.001299
48,0.000376
48,0.000485
72,0.038763
72,0.011337
72,0.004003
72,0.013231
72,0.015577
72,0.007218
72,0.026014
72,0.000143
72,0.016027
72,0.002839
72,0.011069
72,0.035211
72,0.020578
72,0.005113
72,0.028998
72,0.022545
72,0.005873
72,0.004646
72,0.018414
72,0.009422
72,0.029092
72,0.020853
72,0.003064
72,0.002669
72,0.020840
72,0.000609
72,0.023697
72,0.019740
72,0.004306
72,0.035199
72,0.014185
72,0.010581
72,0.003613
72,0.012696
72,0.007330
72,0.001690
72,0.009896
72,0.009586
72,0.036258
72,0.000200
72,0.024834
72,0.025773
72,0.012475
72,0.004210
72,0.014894
72,0.021851
72,0.012983
72,0.013525
72,0.018961
72,0.020493
72,0.017868
72,0.014006
72,0.009408
72,0.028699
72,0.027289
72,0.015893
72,0.005513
72,0.029744
72,0.000535
72,0.022615
72,0.034256
72,0.023379
72,0.002211
72,0.013051
72,0.000062
72,0.006452
72,0.030128
72,0.004941
72,0.017892
72,0.025346
72,0.032657
72,0.019685
72,0.025013
72,0.006458
72,0.010204
72,0.004156
72,0.000914
72,0.000298
72,0.031233
72,0.000587
72,0.000825
72,0.027680
72,0.029052
72,0.010847
72,0.007952
72,0.023478
72,0.022303
72,0.002358
72,0.017351
72,0.007611
72,0.010979
72,0.004495
72,0.009466
72,0.013600
72,0.011252
72,0.013393
72,0.021171
72,0.006412
72,0.015706
72,0.007156
72,0.011871
72,0.021590
72,0.014413
72,0.003098
72,0.017639
72,0.010204
72,0.032053
72,0.037035
72,0.009042
72,0.016372
72,0.002701
72,0.008998
72,0.000184
72,0.002692
72,0.019700
72,0.025862
72,0.017533
72,0.001699
72,0.017084
72,0.003584
72,0.001210
72,0.006609
72,0.025433
72,0.000437
72,0.006551
72,0.021382
72,0.020475
72,0.004144
72,0.032455
72,0.010360
72,0.007054
72,0.033545
72,0.003587
72,0.019525
72,0.010648
72,0.003016
72,0.019806
72,0.032310
72,0.035622
72,0.015323
72,0.014646
72,0.017110
72,0.002903
72,0.005347
72,0.017513
72,0.046720
72,0.004357
72,0.022305
72,0.010389
72,0.021127
72,0.017072
72,0.001058
72,0.008081
72,0.000030
72,0.007769
72,0.021872
72,0.002844
72,0.016870
72,0.008369
96,0.003097
96,0.010995
96,0.009947
96,0.037053
96,0.009481
96,0.020827
96,0.019436
96,0.016914
96,0.009835
96,0.039908
96,0.000406
96,0.018911
96,0.026167
96,0.056538
96,0.013477
96,0.003327
96,0.017229
96,0.011763
96,0.026518
96,0.025507
96,0.006528
96,0.006683
96,0.003396
96,0.015464
96,0.024028
96,0.006950
96,0.013665
96,0.040838
96,0.015383
96,0.006691
96,0.006738
96,0.005561
96,0.011042
96,0.026177
96,0.000058
96,0.003366
96,0.020895
96,0.027545
96,0.007278
96,0.005328
96,0.003379
96,0.008811
96,0.011850
96,0.021264
96,0.012043
96,0.008715
96,0.029209
96,0.010478
96,0.021440
96,0.003313
96,0.012781
96,0.004969
96,0.009793
96,0.003106
96,0.012750
96,0.029399
96,0.001357
96,0.025365
96,0.037127
96,0.003928
96,0.019058
96,0.012422
96,0.035252
96,0.026894
96,0.005818
96,0.008826
96,0.031875
96,0.026070
96,0.013373
96,0.012748
96,0.012387
96,0.011246
96,0.009118
96,0.002077
96,0.030346
96,0.019636
96,0.006288
96,0.006397
96,0.018264
96,0.015206
96,0.027942
96,0.022808
96,0.014477
96,0.021538
96,0.024565
96,0.017071
96,0.007799
96,0.004424
96,0.017109
96,0.000746
96,0.031231
96,0.042450
96,0.027713
96,0.004453
96,0.018724
96,0.018848
96,0.005991
96,0.014908
96,0.007076
96,0.041318
96,0.022985
96,0.028436
96,0.013629
96,0.012091
96,0.037818
96,0.003887
96,0.010014
96,0.001470
96,0.031062
96,0.013076
96,0.027187
96,0.030774
96,0.006551
96,0.034997
96,0.003877
96,0.050160
96,0.009156
96,0.039476
96,0.006526
96,0.029675
96,0.003509
96,0.010084
96,0.007152
96,0.007685
96,0.013907
96,0.000178
96,0.012130
96,0.004095
96,0.024482
96,0.003694
96,0.015749
96,0.023451
96,0.026360
96,0.015046
96,0.028671
96,0.005068
96,0.015871
96,0.014282
96,0.021627
96,0.005274
96,0.013845
96,0.036050
96,0.028055
96,0.012851
96,0.024052
96,0.017167
96,0.007546
96,0.010744
96,0.009123
96,0.009604
96,0.011874
96,0.041371
96,0.009504
96,0.033475
96,0.000613
96,0.002330
96,0.030186
96,0.002951
96,0.019580
120,0.008439
120,0.026293
120,0.009051
120,0.008692
120,0.036649
120,0.011491
120,0.006886
120,0.023052
120,0.010750
120,0.030943
120,0.044749
120,0.013717
120,0.027589
120,0.031521
120,0.011093
120,0.015560
120,0.035523
120,0.002133
120,0.006842
120,0.005850
120,0.014053
120,0.018896
120,0.007971
120,0.006428
120,0.025290
120,0.021711
120,0.050662
120,0.009611
120,0.003364
120,0.007579
120,0.006829
120,0.035172
120,0.007356
120,0.033016
120,0.011515
120,0.009483
120,0.014201
120,0.007243
120,0.001947
120,0.007670
120,0.000973
120,0.056737
120,0.014790
120,0.005790
120,0.008060
120,0.026866
120,0.034713
120,0.030231
120,0.028077
120,0.010039
120,0.048562
120,0.016883
120,0.057828
120,0.032545
120,0.010663
120,0.007932
120,0.001768
120,0.005779
120,0.005373
120,0.005934
120,0.029421
120,0.010204
120,0.022076
120,0.014262
120,0.009604
120,0.032862
120,0.025911
120,0.020238
120,0.025544
120,0.009597
120,0.002770
120,0.000553
120,0.034174
120,0.004293
120,0.011699
120,0.014492
120,0.002800
120,0.006829
120,0.059952
120,0.023193
120,0.006430
120,0.047947
120,0.002891
120,0.009309
120,0.006547
120,0.003332
120,0.027386
120,0.017638
120,0.031555
120,0.011478
120,0.019882
120,0.020573
120,0.016243
120,0.015636
120,0.017491
120,0.012625
120,0.004803
120,0.012284
120,0.002909
120,0.023688
120,0.002901
120,0.014403
120,0.044840
120,0.013461
120,0.004899
120,0.008258
120,0.038535
120,0.023163
120,0.004752
120,0.024868
120,0.023746
120,0.018791
120,0.019609
120,0.014678
120,0.034405
120,0.016776
120,0.029465
120,0.000618
120,0.007844
120,0.003109
120,0.016580
120,0.006407
120,0.011850
120,0.001322
120,0.020545
120,0.003080
120,0.016223
120,0.009304
120,0.006162
120,0.004433
120,0.022992
120,0.014534
120,0.036101
120,0.021707
120,0.016551
120,0.014972
120,0.023845
120,0.010872
120,0.032106
120,0.029821
120,0.026455
120,0.022794
120,0.012322
120,0.001893
120,0.001002
120,0.024362
120,0.000282
120,0.003952
120,0.031163
120,0.003047
120,0.001584
120,0.020542
120,0.017715
120,0.021228
120,0.004993
120,0.022548
120,0.009715
120,0.013296
120,0.010237
144,0.011947
144,0.021269
144,0.029223
144,0.028640
144,0.005114
144,0.002478
144,0.008734
144,0.034421
144,0.023143
144,0.007185
144,0.006793
144,0.002565
144,0.014069
144,0.010274
144,0.007354
144,0.007570
144,0.018600
144,0.001749
144,0.004037
144,0.013931
144,0.011542
144,0.007527
144,0.014689
144,0.007474
144,0.011042
144,0.005641
144,0.001269
144,0.027562
144,0.014133
144,0.015878
144,0.004234
144,0.017962
144,0.006665
144,0.046405
144,0.037392
144,0.012059
144,0.007283
144,0.024092
144,0.006197
144,0.012816
144,0.002931
144,0.014249
144,0.019930
144,0.034412
144,0.017348
144,0.000589
144,0.029652
144,0.012177
144,0.002646
144,0.030669
144,0.008344
144,0.015801
144,0.001355
144,0.018899
144,0.016437
144,0.003718
144,0.040411
144,0.003516
144,0.011725
144,0.007250
144,0.006099
144,0.003567
144,0.015774
144,0.000763
144,0.003686
144,0.025001
144,0.014741
144,0.014846
144,0.015693
144,0.024584
144,0.022141
144,0.032757
144,0.000986
144,0.013376
144,0.023469
144,0.007646
144,0.007890
144,0.043882
144,0.009978
144,0.006125
144,0.001193
144,0.008685
144,0.001851
144,0.041238
144,0.008545
144,0.020437
144,0.042396
144,0.005287
144,0.003443
144,0.002093
144,0.009505
144,0.002492
144,0.021245
144,0.015529
144,0.018959
144,0.007091
144,0.002532
144,0.020275
144,0.006894
144,0.001035
144,0.006556
144,0.022892
144,0.016128
144,0.000164
144,0.010199
144,0.002382
144,0.002886
144,0.007392
144,0.041662
144,0.030002
144,0.029984
144,0.000642
144,0.028041
144,0.015319
144,0.025859
144,0.000053
144,0.018255
144,0.004681
144,0.007471
144,0.044221
144,0.016025
144,0.005173
144,0.015527
144,0.006788
144,0.004150
144,0.001820
144,0.014754
144,0.000058
144,0.005914
144,0.019438
144,0.002396
144,0.037740
144,0.008947
144,0.007111
144,0.020498
144,0.020103
144,0.015754
144,0.005730
144,0.025823
144,0.010774
144,0.009355
144,0.025617
144,0.046086
144,0.001174
144,0.010789
144,0.005382
144,0.001306
144,0.013281
144,0.022405
144,0.011133
144,0.038130
144,0.000971
144,0.008139
144,0.008025
144,0.011017
144,0.002993
144,0.004739
144,0.030216
144,0.012682
168,0.002965
168,0.001256
168,0.020712
168,0.039371
168,0.035422
168,0.035596
168,0.026535
168,0.004117
168,0.031746
168,0.013657
168,0.025918
168,0.010627
168,0.035247
168,0.006528
168,0.021177
168,0.005018
168,0.000352
168,0.009323
168,0.012621
168,0.020752
168,0.011494
168,0.009285
168,0.008066
168,0.029061
168,0.014164
168,0.014699
168,0.012090
168,0.017445
168,0.015348
168,0.025779
168,0.001945
168,0.020299
168,0.002048
168,0.019459
168,0.016128
168,0.005588
168,0.009945
168,0.014988
168,0.002626
168,0.005295
168,0.005898
168,0.013560
168,0.017579
168,0.000732
168,0.011447
168,0.000571
168,0.033464
168,0.017871
168,0.027781
168,0.013185
168,0.001756
168,0.006878
168,0.014898
168,0.029640
168,0.002190
168,0.002949
168,0.005282
168,0.014784
168,0.005521
168,0.018229
168,0.009798
168,0.003264
168,0.003251
168,0.020535
168,0.019348
168,0.002217
168,0.001685
168,0.003424
168,0.000937
168,0.033375
168,0.007280
168,0.017623
168,0.000199
168,0.022095
168,0.001732
168,0.004476
168,0.008754
168,0.006085
168,0.015140
168,0.001299
168,0.026894
168,0.025562
168,0.011726
168,0.033933
168,0.020265
168,0.029351
168,0.007751
168,0.002716
168,0.007476
168,0.005529
168,0.002794
168,0.017405
168,0.015335
168,0.004040
168,0.012705
168,0.043575
168,0.009819
168,0.006896
168,0.007771
168,0.010788
168,0.014981
168,0.008213
168,0.004699
168,0.020982
168,0.011322
168,0.009847
168,0.017056
168,0.005660
168,0.014102
168,0.000209
168,0.006776
168,0.012968
168,0.021333
168,0.011614
168,0.026517
168,0.000604
168,0.026969
168,0.044347
168,0.018923
168,0.035312
168,0.005700
168,0.005883
168,0.004053
168,0.023431
168,0.002064
168,0.016352
168,0.015182
168,0.023476
168,0.003866
168,0.013548
168,0.009133
168,0.001206
168,0.026782
168,0.008883
168,0.025502
168,0.012349
168,0.020845
168,0.019036
168,0.007374
168,0.018664
168,0.027637
168,0.003575
168,0.023945
168,0.004063
168,0.024385
168,0.003918
168,0.017604
168,0.009248
168,0.025500
168,0.010990
168,0.020679
168,0.005453
168,0.027458
168,0.006426
168,0.013947
168,0.002315
168,0.030729
168,0.011277
168,0.012291
192,0.028824
192,0.038739
192,0.001065
192,0.020992
192,0.012227
192,0.028024
192,0.007352
192,0.006206
192,0.027951
192,0.000306
192,0.015971
192,0.019638
192,0.007608
192,0.000930
192,0.007830
192,0.019988
192,0.024674
192,0.010965
192,0.022002
192,0.030583
192,0.007593
192,0.025683
192,0.004574
192,0.020544
192,0.002460
192,0.014945
192,0.014994
192,0.005080
192,0.019510
192,0.033555
192,0.003018
192,0.025448
192,0.012865
192,0.004910
192,0.023548
192,0.006857
192,0.001515
192,0.004182
192,0.006697
192,0.012535
192,0.011557
192,0.009907
192,0.006127
192,0.005375
192,0.026127
192,0.000837
192,0.009431
192,0.008212
192,0.032676
192,0.007585
192,0.002678
192,0.006056
192,0.004466
192,0.003020
192,0.020310
192,0.000668
192,0.025366
192,0.007832
192,0.003880
192,0.005013
192,0.003296
192,0.001186
192,0.003424
192,0.003257
192,0.003357
192,0.013193
192,0.019656
192,0.012792
192,0.029979
192,0.022877
192,0.009412
192,0.020985
192,0.005011
192,0.014415
192,0.000039
192,0.003212
192,0.015820
192,0.040537
192,0.006008
192,0.007198
192,0.000952
192,0.004133
192,0.023473
192,0.038455
192,0.027520
192,0.007633
192,0.003340
192,0.005804
192,0.012021
192,0.011178
192,0.019695
192,0.006101
192,0.011414
192,0.007721
192,0.002915
192,0.001028
192,0.014182
192,0.001356
192,0.023114
192,0.016680
192,0.014397
192,0.021729
192,0.017737
192,0.022931
192,0.029648
192,0.012647
192,0.043272
192,0.007378
192,0.003235
192,0.013552
192,0.003829
192,0.012951
192,0.011513
192,0.007754
192,0.013314
192,0.045885
192,0.036840
192,0.021659
192,0.004872
192,0.011805
192,0.038785
192,0.008066
192,0.016401
192,0.012771
192,0.007264
192,0.000011
192,0.017597
192,0.012660
192,0.000452
192,0.008095
192,0.016182
192,0.015272
192,0.019160
192,0.025573
192,0.029389
192,0.003603
192,0.002849
192,0.018763
192,0.001727
192,0.001325
192,0.015810
192,0.010051
192,0.042094
192,0.005031
192,0.006129
192,0.021749
192,0.004861
192,0.014579
192,0.003831
192,0.002992
192,0.011304
192,0.013272
192,0.024190
192,0.014637
192,0.009844
192,0.001286
192,0.014994
192,0.004554
192,0.024201
216,0.018451
216,0.029665
216,0.010339
216,0.014998
216,0.028262
216,0.031517
216,0.001495
216,0.002939
216,0.021184
216,0.002870
216,0.003671
216,0.004860
216,0.015661
216,0.026683
216,0.011544
216,0.015944
216,0.002114
216,0.011601
216,0.003554
216,0.004120
216,0.015568
216,0.009943
216,0.015239
216,0.028135
216,0.027086
216,0.001212
216,0.029643
216,0.010416
216,0.002225
216,0.022434
216,0.040894
216,0.004160
216,0.004879
216,0.007205
216,0.007664
216,0.028855
216,0.017850
216,0.007153
216,0.064219
216,0.011004
216,0.043404
216,0.016210
216,0.011750
216,0.007188
216,0.009985
216,0.005845
216,0.013687
216,0.018944
216,0.000211
216,0.010111
216,0.011025
216,0.016992
216,0.001068
216,0.001950
216,0.001070
216,0.029131
216,0.024942
216,0.026908
216,0.023341
216,0.008640
216,0.005654
216,0.032154
216,0.000025
216,0.002977
216,0.012521
216,0.039039
216,0.026421
216,0.012625
216,0.032970
216,0.003193
216,0.025481
216,0.006488
216,0.026539
216,0.007331
216,0.010567
216,0.022509
216,0.028673
216,0.003848
216,0.012717
216,0.022494
216,0.008544
216,0.014659
216,0.039480
216,0.009605
216,0.008230
216,0.002089
216,0.011196
216,0.002073
216,0.010218
216,0.004298
216,0.020019
216,0.002971
216,0.006162
216,0.009090
216,0.002747
216,0.020858
216,0.027945
216,0.023916
216,0.021029
216,0.000853
216,0.017210
216,0.033828
216,0.016996
216,0.024984
216,0.023711
216,0.002660
216,0.005554
216,0.008701
216,0.008184
216,0.009052
216,0.016437
216,0.004909
216,0.010601
216,0.019269
216,0.024614
216,0.019931
216,0.025387
216,0.023014
216,0.010376
216,0.004592
216,0.041065
216,0.011823
216,0.026998
216,0.024300
216,0.034186
216,0.010074
216,0.021316
216,0.003731
216,0.025682
216,0.007650
216,0.006356
216,0.022933
216,0.003022
216,0.009494
216,0.006128
216,0.000799
216,0.000034
216,0.026007
216,0.011575
216,0.006321
216,0.020950
216,0.011417
216,0.009326
216,0.022978
216,0.021490
216,0.008956
216,0.026878
216,0.017420
216,0.014986
216,0.007302
216,0.004744
216,0.056877
216,0.012870
216,0.043540
216,0.012224
216,0.002148
216,0.010164
216,0.007414
216,0.002313
240,0.036058
240,0.023776
240,0.030523
240,0.019253
240,0.003422
240,0.012535
240,0.033517
240,0.011934
240,0.006879
240,0.002563
240,0.018969
240,0.021048
240,0.020192
240,0.007074
240,0.014178
240,0.010890
240,0.001851
240,0.026941
240,0.016310
240,0.036004
240,0.001379
240,0.006217
240,0.005099
240,0.038857
240,0.020225
240,0.012570
240,0.041472
240,0.011613
240,0.001429
240,0.007407
240,0.012901
240,0.016890
240,0.010433
240,0.017955
240,0.014912
240,0.025529
240,0.004416
240,0.027649
240,0.014180
240,0.039048
240,0.008907
240,0.002358
240,0.003852
240,0.005231
240,0.017037
240,0.033899
240,0.026080
240,0.015125
240,0.026720
240,0.008684
240,0.005472
240,0.001863
240,0.021599
240,0.011711
240,0.033966
240,0.016577
240,0.007588
240,0.009883
240,0.013112
240,0.004248
240,0.009591
240,0.017628
240,0.005561
240,0.005050
240,0.017296
240,0.000872
240,0.011024
240,0.014344
240,0.010862
240,0.000177
240,0.009265
240,0.010433
240,0.005254
240,0.007278
240,0.054688
240,0.000144
240,0.000392
240,0.002039
240,0.011253
240,0.000071
240,0.020605
240,0.008994
240,0.004348
240,0.007267
240,0.011317
240,0.009080
240,0.006400
240,0.007900
240,0.001615
240,0.016259
240,0.032086
240,0.009637
240,0.003596
240,0.031205
240,0.011139
240,0.008452
240,0.001203
240,0.011098
240,0.017114
240,0.016915
240,0.011316
240,0.011737
240,0.019772
240,0.003084
240,0.001984
240,0.004886
240,0.006005
240,0.014805
240,0.017963
240,0.005487
240,0.021315
240,0.002623
240,0.035091
240,0.004564
240,0.013940
240,0.003207
240,0.000172
240,0.000951
240,0.000522
240,0.004639
240,0.020429
240,0.004306
240,0.009415
240,0.008075
240,0.004701
240,0.011691
240,0.023874
240,0.018854
240,0.020754
240,0.036347
240,0.022662
240,0.016052
240,0.010351
240,0.009994
240,0.007015
240,0.019122
240,0.018210
240,0.000949
240,0.023093
240,0.020209
240,0.003898
240,0.020183
240,0.002380
240,0.000659
240,0.006657
240,0.022104
240,0.026622
240,0.012722
240,0.036863
240,0.033014
240,0.004739
240,0.006454
240,0.003008
240,0.032677
240,0.002936
240,0.002406
240,0.018391
240,0.018673
240,0.014122
264,0.029173
264,0.009274
264,0.009631
264,0.032984
264,0.001915
264,0.001324
264,0.001316
264,0.005572
264,0.002727
264,0.010199
264,0.016104
264,0.006267
264,0.031402
264,0.002634
264,0.009194
264,0.028749
264,0.004708
264,0.010945
264,0.006870
264,0.002219
264,0.026088
264,0.016066
264,0.013174
264,0.015649
264,0.005283
264,0.024284
264,0.027653
264,0.007655
264,0.015017
264,0.030754
264,0.002865
264,0.009235
264,0.014966
264,0.032967
264,0.007442
264,0.024304
264,0.013210
264,0.014078
264,0.029341
264,0.003890
264,0.013355
264,0.012620
264,0.007842
264,0.003710
264,0.040889
264,0.014989
264,0.000135
264,0.005817
264,0.025292
264,0.006849
264,0.005788
264,0.014662
264,0.028732
264,0.011293
264,0.018042
264,0.015767
264,0.014594
264,0.001550
264,0.017622
264,0.020338
264,0.011864
264,0.014221
264,0.000182
264,0.015872
264,0.007014
264,0.011538
264,0.005551
264,0.027254
264,0.002587
264,0.018668
264,0.011957
264,0.000471
264,0.036481
264,0.005849
264,0.009850
264,0.002084
264,0.004064
264,0.027308
264,0.008138
264,0.012420
264,0.012520
264,0.009140
264,0.000313
264,0.002038
264,0.002659
264,0.016928
264,0.010463
264,0.004004
264,0.002585
264,0.019253
264,0.008480
264,0.016662
264,0.008057
264,0.028379
264,0.031423
264,0.013080
264,0.025551
264,0.020085
264,0.011825
264,0.011775
264,0.009428
264,0.003530
264,0.020317
264,0.008760
264,0.019251
264,0.031674
264,0.004622
264,0.004075
264,0.014350
264,0.029660
264,0.005965
264,0.046671
264,0.004926
264,0.010595
264,0.025717
264,0.029139
264,0.007663
264,0.008339
264,0.010809
264,0.043272
264,0.011663
264,0.001205
264,0.031851
264,0.000202
264,0.019088
264,0.006438
264,0.000045
264,0.029675
264,0.013255
264,0.026475
264,0.007846
264,0.009765
264,0.016923
264,0.026523
264,0.033967
264,0.007649
264,0.029756
264,0.016152
264,0.009463
264,0.016475
264,0.032340
264,0.017755
264,0.020011
264,0.005925
264,0.004134
264,0.019520
264,0.012369
264,0.012769
264,0.004125
264,0.009170
264,0.013808
264,0.031355
264,0.003868
264,0.011996
264,0.009659
264,0.005878
264,0.003541
264,0.004821
264,0.015034
288,0.019504
288,0.021820
288,0.025151
288,0.003630
288,0.021167
288,0.005171
288,0.017196
288,0.025728
288,0.009288
288,0.022531
288,0.040765
288,0.010789
288,0.023514
288,0.029809
288,0.004301
288,0.012234
288,0.023745
288,0.001284
288,0.024442
288,0.013641
288,0.015162
288,0.018219
288,0.002931
288,0.013912
288,0.002377
288,0.009975
288,0.016731
288,0.038761
288,0.008394
288,0.024749
288,0.004031
288,0.011541
288,0.007343
288,0.000030
288,0.000563
288,0.005178
288,0.021417
288,0.021858
288,0.000642
288,0.028108
288,0.008639
288,0.018880
288,0.019778
288,0.029292
288,0.004291
288,0.013592
288,0.020412
288,0.037110
288,0.029271
288,0.013896
288,0.028344
288,0.001016
288,0.005368
288,0.016690
288,0.006977
288,0.010168
288,0.011330
288,0.037765
288,0.007821
288,0.004985
288,0.012436
288,0.009846
288,0.004662
288,0.001878
288,0.023831
288,0.017742
288,0.024131
288,0.028974
288,0.016471
288,0.012033
288,0.005925
288,0.024881
288,0.013148
288,0.013749
288,0.016775
288,0.007249
288,0.023302
288,0.021710
288,0.007099
288,0.004708
288,0.038677
288,0.005455
288,0.010155
288,0.038305
288,0.006264
288,0.040809
288,0.000092
288,0.005999
288,0.005300
288,0.001773
288,0.000123
288,0.001848
288,0.026536
288,0.000591
288,0.006343
288,0.022739
288,0.013163
288,0.033331
288,0.017619
288,0.008357
288,0.013947
288,0.011926
288,0.001326
288,0.031216
288,0.000709
288,0.015924
288,0.003143
288,0.012978
288,0.003746
288,0.036149
288,0.017815
288,0.005020
288,0.033906
288,0.012487
288,0.033769
288,0.018511
288,0.026315
288,0.032532
288,0.011064
288,0.007570
288,0.019542
288,0.026590
288,0.008599
288,0.017583
288,0.004213
288,0.003772
288,0.003946
288,0.000632
288,0.005370
288,0.009351
288,0.004729
288,0.018988
288,0.002313
288,0.001631
288,0.003068
288,0.028537
288,0.019004
288,0.004011
288,0.032604
288,0.016053
288,0.007733
288,0.000432
288,0.039135
288,0.010072
288,0.011466
288,0.018421
288,0.028772
288,0.019018
288,0.004854
288,0.009940
288,0.008555
288,0.036942
288,0.002504
288,0.003670
288,0.008313
288,0.023571
288,0.045714
288,0.004799
288,0.003425
312,0.001256
312,0.001480
312,0.000299
312,0.008265
312,0.014539
312,0.032230
312,0.014277
312,0.025593
312,0.021418
312,0.011443
312,0.001169
312,0.007736
312,0.018441
312,0.017371
312,0.030099
312,0.018794
312,0.006514
312,0.036242
312,0.008488
312,0.011775
312,0.006037
312,0.007156
312,0.035191
312,0.014690
312,0.008955
312,0.045486
312,0.005075
312,0.006472
312,0.022475
312,0.026896
312,0.008104
312,0.011299
312,0.023022
312,0.005441
312,0.011776
312,0.024527
312,0.001322
312,0.048094
312,0.006878
312,0.007370
312,0.019741
312,0.011123
312,0.014830
312,0.000804
312,0.027221
312,0.012377
312,0.032481
312,0.002111
312,0.007810
312,0.020776
312,0.021112
312,0.029516
312,0.023748
312,0.015550
312,0.005283
312,0.005277
312,0.005712
312,0.061530
312,0.019686
312,0.008181
312,0.029208
312,0.005498
312,0.009386
312,0.012048
312,0.010411
312,0.049512
312,0.000396
312,0.008905
312,0.008922
312,0.006778
312,0.006596
312,0.008286
312,0.014142
312,0.026313
312,0.023019
312,0.029638
312,0.001889
312,0.001082
312,0.000808
312,0.032057
312,0.003888
312,0.016576
312,0.026535
312,0.029063
312,0.015446
312,0.013605
312,0.002339
312,0.011110
312,0.001408
312,0.002978
