K,value
48,7.996918
48,7.996971
48,7.997418
48,7.997408
48,7.997765
48,7.997437
48,7.996980
48,7.997314
48,7.997642
48,7.997721
48,7.997326
48,7.997465
48,7.997357
48,7.996924
48,7.997308
48,7.997397
48,7.997125
48,7.997004
48,7.997420
48,7.997161
48,7.997191
48,7.996974
48,7.997382
48,7.997090
48,7.997406
48,7.996764
48,7.997569
48,7.999351
48,7.999236
48,7.999098
48,7.999357
48,7.999318
48,7.999186
48,7.999223
48,7.999308
48,7.999287
48,7.999325
72,7.996652
72,7.997095
72,7.997263
72,7.997072
72,7.997108
72,7.996909
72,7.999275
72,7.999232
72,7.999340
72,7.999803
72,7.999839
72,7.999257
72,7.999311
72,7.999309
72,7.999293
72,7.999240
72,7.999282
72,7.999239
72,7.999192
72,7.999263
72,7.999310
72,7.999822
72,7.999293
72,7.999298
72,7.999216
72,7.999810
72,7.999231
72,7.999336
72,7.999284
72,7.999241
72,7.999246
72,7.999288
72,7.999249
72,7.999379
72,7.999147
72,7.999180
72,7.999303
72,7.999150
72,7.999203
72,7.999232
72,7.999250
72,7.999239
72,7.999212
72,7.999319
72,7.999263
72,7.999243
72,7.999317
72,7.999432
72,7.999294
72,7.999346
72,7.999344
72,7.999300
72,7.999842
72,7.999841
72,7.999791
72,7.999825
72,7.999846
72,7.999827
72,7.999828
72,7.999817
72,7.999831
72,7.999816
72,7.999823
72,7.999826
72,7.999841
72,7.999828
72,7.999826
72,7.999828
72,7.999844
72,7.999810
72,7.999830
72,7.999819
72,7.999839
72,7.999843
72,7.999825
72,7.999823
72,7.999795
72,7.999374
72,7.999246
72,7.999263
72,7.999388
72,7.999339
72,7.999296
72,7.999216
72,7.999306
72,7.999351
72,7.999231
72,7.999270
72,7.999454
72,7.999380
72,7.997601
72,7.997194
72,7.996988
72,7.996618
72,7.996900
72,7.997213
72,7.997093
72,7.997090
72,7.997255
72,7.997376
72,7.997131
72,7.997422
72,7.997220
72,7.997267
72,7.997275
72,7.997032
72,7.997030
72,7.997391
72,7.997379
72,7.996959
72,7.997507
72,7.997439
72,7.997116
72,7.997266
72,7.996805
72,7.996336
72,7.997543
72,7.997088
72,7.996985
72,7.996488
72,7.996850
72,7.996909
72,7.997252
72,7.997025
72,7.997321
72,7.996881
72,7.997111
72,7.997196
72,7.997268
72,7.997369
72,7.996882
72,7.997057
72,7.997492
72,7.996990
72,7.997239
72,7.997375
72,7.997516
72,7.996909
72,7.996986
72,7.997075
72,7.997268
72,7.997073
72,7.996911
72,7.997336
72,7.996945
72,7.997212
72,7.996784
72,7.997495
72,7.997188
72,7.999264
72,7.999233
72,7.999292
72,7.999256
72,7.999214
72,7.999262
72,7.999295
72,7.999260
72,7.999310
72,7.999202
96,7.997176
96,7.997168
96,7.996971
96,7.996693
96,7.997060
96,7.997009
96,7.999314
96,7.999320
96,7.999233
96,7.999824
96,7.999836
96,7.999293
96,7.999252
96,7.999289
96,7.999387
96,7.999367
96,7.999340
96,7.999314
96,7.999234
96,7.999142
96,7.999161
96,7.999810
96,7.999351
96,7.999293
96,7.999324
96,7.999789
96,7.999318
96,7.999252
96,7.999447
96,7.999383
96,7.999339
96,7.999278
96,7.999243
96,7.999319
96,7.999326
96,7.999257
96,7.999291
96,7.999167
96,7.999373
96,7.999320
96,7.999260
96,7.999290
96,7.999254
96,7.999231
96,7.999237
96,7.999295
96,7.999232
96,7.999405
96,7.999223
96,7.999218
96,7.999277
96,7.999276
96,7.999818
96,7.999828
96,7.999820
96,7.999829
96,7.999847
96,7.999832
96,7.999833
96,7.999810
96,7.999828
96,7.999825
96,7.999796
96,7.999841
96,7.999834
96,7.999818
96,7.999850
96,7.999821
96,7.999781
96,7.999838
96,7.999803
96,7.999822
96,7.999861
96,7.999789
96,7.999844
96,7.999833
96,7.999811
96,7.999216
96,7.999320
96,7.999214
96,7.999235
96,7.999369
96,7.999329
96,7.999292
96,7.999314
96,7.999348
96,7.999409
96,7.999350
96,7.999294
96,7.999306
96,7.997244
96,7.997020
96,7.996849
96,7.997567
96,7.997583
96,7.997426
96,7.996716
96,7.997028
96,7.996792
96,7.997482
96,7.997144
96,7.997306
96,7.997136
96,7.997243
96,7.997478
96,7.997027
96,7.997388
96,7.997134
96,7.996453
96,7.997255
96,7.997446
96,7.997027
96,7.997145
96,7.997052
96,7.997578
96,7.996689
96,7.997151
96,7.997279
96,7.997169
96,7.997038
96,7.996809
96,7.997009
96,7.997121
96,7.996838
96,7.997359
96,7.996533
96,7.997374
96,7.997390
96,7.997496
96,7.997185
96,7.997232
96,7.997432
96,7.997259
96,7.997078
96,7.997154
96,7.996983
96,7.997326
96,7.997009
96,7.997181
96,7.996971
96,7.997218
96,7.997207
96,7.996955
96,7.997103
96,7.997117
96,7.997395
96,7.997543
96,7.997057
96,7.997459
96,7.999259
96,7.999288
96,7.999270
96,7.999379
96,7.999226
96,7.999191
96,7.999411
96,7.999170
96,7.999316
96,7.999338
120,7.996815
120,7.997159
120,7.997435
120,7.997240
120,7.997353
120,7.997099
120,7.999213
120,7.999347
120,7.999343
120,7.999826
120,7.999812
120,7.999304
120,7.999395
120,7.999490
120,7.999347
120,7.999229
120,7.999323
120,7.999282
120,7.999229
120,7.999405
120,7.999281
120,7.999825
120,7.999314
120,7.999323
120,7.999301
120,7.999822
120,7.999312
120,7.999270
120,7.999272
120,7.999327
120,7.999242
120,7.999236
120,7.999305
120,7.999214
120,7.999360
120,7.999246
120,7.999352
120,7.999346
120,7.999341
120,7.999285
120,7.999291
120,7.999217
120,7.999280
120,7.999198
120,7.999229
120,7.999368
120,7.999363
120,7.999283
120,7.999233
120,7.999298
120,7.999358
120,7.999298
120,7.999809
120,7.999794
120,7.999838
120,7.999802
120,7.999822
120,7.999825
120,7.999819
120,7.999812
120,7.999813
120,7.999822
120,7.999852
120,7.999821
120,7.999828
120,7.999839
120,7.999798
120,7.999841
120,7.999820
120,7.999818
120,7.999780
120,7.999801
120,7.999826
120,7.999816
120,7.999806
120,7.999812
120,7.999823
120,7.999277
120,7.999256
120,7.999203
120,7.999312
120,7.999421
120,7.999287
120,7.999241
120,7.999266
120,7.999234
120,7.999367
120,7.999300
120,7.999293
120,7.999230
120,7.996744
120,7.997580
120,7.997305
120,7.997471
120,7.996802
120,7.997126
120,7.997465
120,7.997096
120,7.997684
120,7.997387
120,7.997215
120,7.997013
120,7.996843
120,7.996735
120,7.996974
120,7.996561
120,7.997220
120,7.997128
120,7.997427
120,7.997043
120,7.997398
120,7.996977
120,7.997146
120,7.997574
120,7.996837
120,7.997328
120,7.996958
120,7.997414
120,7.997419
120,7.997228
120,7.997172
120,7.997099
120,7.997232
120,7.997222
120,7.996999
120,7.996894
120,7.997132
120,7.997209
120,7.997151
120,7.997427
120,7.997067
120,7.997134
120,7.997029
120,7.997043
120,7.996872
120,7.997335
120,7.997430
120,7.997099
120,7.996637
120,7.997710
120,7.997196
120,7.997035
120,7.997321
120,7.996514
120,7.997525
120,7.997759
120,7.996818
120,7.997233
120,7.997402
120,7.999324
120,7.999369
120,7.999344
120,7.999347
120,7.999262
120,7.999334
120,7.999240
120,7.999237
120,7.999308
120,7.999256
144,7.997596
144,7.997177
144,7.997193
144,7.997299
144,7.997643
144,7.997151
144,7.999368
144,7.999381
144,7.999386
144,7.999816
144,7.999821
144,7.999319
144,7.999330
144,7.999356
144,7.999274
144,7.999269
144,7.999207
144,7.999336
144,7.999178
144,7.999240
144,7.999246
144,7.999803
144,7.999296
144,7.999309
144,7.999415
144,7.999810
144,7.999315
144,7.999308
144,7.999247
144,7.999258
144,7.999294
144,7.999194
144,7.999317
144,7.999322
144,7.999346
144,7.999336
144,7.999339
144,7.999319
144,7.999295
144,7.999264
144,7.999250
144,7.999290
144,7.999238
144,7.999346
144,7.999204
144,7.999282
144,7.999334
144,7.999345
144,7.999327
144,7.999377
144,7.999141
144,7.999267
144,7.999833
144,7.999826
144,7.999818
144,7.999813
144,7.999822
144,7.999824
144,7.999843
144,7.999812
144,7.999808
144,7.999797
144,7.999826
144,7.999828
144,7.999832
144,7.999850
144,7.999818
144,7.999829
144,7.999843
144,7.999819
144,7.999812
144,7.999826
144,7.999847
144,7.999806
144,7.999836
144,7.999820
144,7.999795
144,7.999248
144,7.999240
144,7.999389
144,7.999307
144,7.999423
144,7.999401
144,7.999277
144,7.999329
144,7.999278
144,7.999330
144,7.999305
144,7.999335
144,7.999221
144,7.997492
144,7.997330
144,7.997140
144,7.996917
144,7.997502
144,7.997476
144,7.997326
144,7.997137
144,7.997396
144,7.997400
144,7.997236
144,7.997386
144,7.997247
144,7.997253
144,7.997173
144,7.997044
144,7.997186
144,7.997052
144,7.997105
144,7.997370
144,7.996677
144,7.997512
144,7.996686
144,7.997292
144,7.997033
144,7.996878
144,7.996996
144,7.997300
144,7.996852
144,7.996593
144,7.997363
144,7.997151
144,7.997453
144,7.996899
144,7.996875
144,7.997525
144,7.997413
144,7.997017
144,7.997323
144,7.997333
144,7.997060
144,7.997240
144,7.997032
144,7.997259
144,7.996775
144,7.997468
144,7.997324
144,7.997151
144,7.997418
144,7.997062
144,7.997060
144,7.997173
144,7.997593
144,7.997212
144,7.997793
144,7.997165
144,7.996938
144,7.996960
144,7.997337
144,7.999332
144,7.999153
144,7.999261
144,7.999373
144,7.999286
144,7.999255
144,7.999286
144,7.999234
144,7.999212
144,7.999292
168,7.997490
168,7.997527
168,7.997339
168,7.996979
168,7.997156
168,7.997147
168,7.999402
168,7.999325
168,7.999290
168,7.999819
168,7.999841
168,7.999338
168,7.999360
168,7.999392
168,7.999351
168,7.999166
168,7.999282
168,7.999313
168,7.999318
168,7.999352
168,7.999310
168,7.999841
168,7.999301
168,7.999247
168,7.999306
168,7.999805
168,7.999314
168,7.999243
168,7.999323
168,7.999251
168,7.999362
168,7.999380
168,7.999211
168,7.999365
168,7.999159
168,7.999378
168,7.999285
168,7.999350
168,7.999289
168,7.999300
168,7.999299
168,7.999394
168,7.999204
168,7.999333
168,7.999401
168,7.999296
168,7.999267
168,7.999235
168,7.999295
168,7.999294
168,7.999238
168,7.999274
168,7.999845
168,7.999842
168,7.999813
168,7.999805
168,7.999826
168,7.999834
168,7.999836
168,7.999856
168,7.999822
168,7.999839
168,7.999825
168,7.999848
168,7.999811
168,7.999817
168,7.999808
168,7.999814
168,7.999817
168,7.999816
168,7.999824
168,7.999819
168,7.999806
168,7.999819
168,7.999837
168,7.999820
168,7.999819
168,7.999257
168,7.999251
168,7.999357
168,7.999395
168,7.999315
168,7.999256
168,7.999204
168,7.999299
168,7.999242
168,7.999309
168,7.999240
168,7.999312
168,7.999301
168,7.996769
168,7.997250
168,7.997151
168,7.996787
168,7.997387
168,7.997593
168,7.997050
168,7.997309
168,7.997074
168,7.996845
168,7.997196
168,7.996910
168,7.997363
168,7.997563
168,7.996750
168,7.997011
168,7.997298
168,7.997202
168,7.997139
168,7.997295
168,7.997303
168,7.997352
168,7.997507
168,7.997185
168,7.997119
168,7.996978
168,7.997096
168,7.996696
168,7.997304
168,7.996948
168,7.996825
168,7.997147
168,7.997465
168,7.997278
168,7.997092
168,7.997252
168,7.997121
168,7.997557
168,7.996926
168,7.996782
168,7.997046
168,7.997506
168,7.996872
168,7.997610
168,7.997233
168,7.997303
168,7.996775
168,7.997147
168,7.997140
168,7.997291
168,7.996879
168,7.996628
168,7.997210
168,7.996790
168,7.997632
168,7.997316
168,7.996478
168,7.996793
168,7.997218
168,7.999306
168,7.999367
168,7.999260
168,7.999322
168,7.999243
168,7.999258
168,7.999351
168,7.999301
168,7.999308
168,7.999313
192,7.996616
192,7.997018
192,7.997317
192,7.996913
192,7.997274
192,7.997395
192,7.999361
192,7.999210
192,7.999274
192,7.999825
192,7.999816
192,7.999194
192,7.999374
192,7.999279
192,7.999251
192,7.999264
192,7.999221
192,7.999339
192,7.999305
192,7.999379
192,7.999393
192,7.999823
192,7.999258
192,7.999295
192,7.999264
192,7.999832
192,7.999356
192,7.999257
192,7.999307
192,7.999328
192,7.999298
192,7.999334
192,7.999242
192,7.999368
192,7.999368
192,7.999336
192,7.999240
192,7.999319
192,7.999354
192,7.999229
192,7.999325
192,7.999316
192,7.999285
192,7.999294
192,7.999248
192,7.999416
192,7.999296
192,7.999254
192,7.999252
192,7.999295
192,7.999449
192,7.999183
192,7.999810
192,7.999808
192,7.999820
192,7.999833
192,7.999835
192,7.999828
192,7.999808
192,7.999830
192,7.999845
192,7.999824
192,7.999829
192,7.999842
192,7.999828
192,7.999829
192,7.999823
192,7.999833
192,7.999826
192,7.999839
192,7.999797
192,7.999837
192,7.999812
192,7.999865
192,7.999818
192,7.999834
192,7.999837
192,7.999262
192,7.999335
192,7.999327
192,7.999217
192,7.999258
192,7.999322
192,7.999228
192,7.999306
192,7.999294
192,7.999367
192,7.999241
192,7.999268
192,7.999147
192,7.997710
192,7.997490
192,7.996821
192,7.996751
192,7.996954
192,7.997598
192,7.996968
192,7.997234
192,7.997851
192,7.996977
192,7.997182
192,7.996973
192,7.997216
192,7.996816
192,7.997559
192,7.997468
192,7.997438
192,7.997721
192,7.997149
192,7.997334
192,7.997189
192,7.997396
192,7.997194
192,7.997297
192,7.997035
192,7.997355
192,7.997301
192,7.997310
192,7.997205
192,7.997136
192,7.997144
192,7.997395
192,7.996821
192,7.997415
192,7.996661
192,7.997117
192,7.997678
192,7.997412
192,7.996987
192,7.997040
192,7.997078
192,7.996837
192,7.997127
192,7.996839
192,7.997128
192,7.997851
192,7.997573
192,7.997395
192,7.997007
192,7.997210
192,7.997309
192,7.997086
192,7.996974
192,7.997089
192,7.997068
192,7.996880
192,7.997117
192,7.997491
192,7.997020
192,7.999231
192,7.999303
192,7.999411
192,7.999287
192,7.999412
192,7.999302
192,7.999364
192,7.999409
192,7.999232
192,7.999296
216,7.997198
216,7.997429
216,7.997509
216,7.997345
216,7.997032
216,7.997250
216,7.999324
216,7.999255
216,7.999207
216,7.999805
216,7.999858
216,7.999269
216,7.999125
216,7.999225
216,7.999308
216,7.999277
216,7.999416
216,7.999325
216,7.999301
216,7.999421
216,7.999412
216,7.999843
216,7.999246
216,7.999263
216,7.999345
216,7.999833
216,7.999272
216,7.999221
216,7.999287
216,7.999268
216,7.999342
216,7.999221
216,7.999384
216,7.999334
216,7.999330
216,7.999250
216,7.999210
216,7.999379
216,7.999186
216,7.999260
216,7.999290
216,7.999344
216,7.999324
216,7.999298
216,7.999313
216,7.999333
216,7.999244
216,7.999303
216,7.999413
216,7.999336
216,7.999329
216,7.999295
216,7.999831
216,7.999839
216,7.999811
216,7.999832
216,7.999812
216,7.999805
216,7.999828
216,7.999837
216,7.999812
216,7.999839
216,7.999827
216,7.999800
216,7.999813
216,7.999826
216,7.999794
216,7.999850
216,7.999817
216,7.999833
216,7.999781
216,7.999819
216,7.999825
216,7.999843
216,7.999837
216,7.999849
216,7.999822
216,7.999242
216,7.999198
216,7.999305
216,7.999280
216,7.999356
216,7.999199
216,7.999261
216,7.999379
216,7.999267
216,7.999230
216,7.999480
216,7.999227
216,7.999300
216,7.997246
216,7.997373
216,7.996855
216,7.997026
216,7.996886
216,7.996640
216,7.997337
216,7.997445
216,7.996660
216,7.997186
216,7.997378
216,7.997057
216,7.997467
216,7.997157
216,7.996966
216,7.997402
216,7.997069
216,7.997056
216,7.997076
216,7.997359
216,7.996988
216,7.997159
216,7.997547
216,7.997223
216,7.997097
216,7.997485
216,7.997149
216,7.996996
216,7.997058
216,7.997514
216,7.996975
216,7.997250
216,7.997357
216,7.997235
216,7.997080
216,7.996715
216,7.997513
216,7.996819
216,7.997389
216,7.997551
216,7.997317
216,7.997245
216,7.996860
216,7.997175
216,7.997110
216,7.997134
216,7.997393
216,7.997250
216,7.997036
216,7.997307
216,7.997514
216,7.997218
216,7.997206
216,7.997129
216,7.997197
216,7.997144
216,7.997296
216,7.997050
216,7.997023
216,7.999202
216,7.999325
216,7.999365
216,7.999359
216,7.999445
216,7.999373
216,7.999250
216,7.999260
216,7.999280
216,7.999385
240,7.996912
240,7.997025
240,7.997274
240,7.996687
240,7.996768
240,7.997185
240,7.999226
240,7.999308
240,7.999281
240,7.999853
240,7.999809
240,7.999283
240,7.999320
240,7.999218
240,7.999281
240,7.999296
240,7.999297
240,7.999334
240,7.999217
240,7.999360
240,7.999270
240,7.999849
240,7.999294
240,7.999292
240,7.999278
240,7.999842
240,7.999346
240,7.999395
240,7.999360
240,7.999271
240,7.999159
240,7.999298
240,7.999270
240,7.999357
240,7.999179
240,7.999238
240,7.999295
240,7.999270
240,7.999301
240,7.999206
240,7.999277
240,7.999297
240,7.999265
240,7.999273
240,7.999364
240,7.999192
240,7.999247
240,7.999272
240,7.999367
240,7.999304
240,7.999170
240,7.999297
240,7.999768
240,7.999840
240,7.999790
240,7.999793
240,7.999829
240,7.999855
240,7.999833
240,7.999784
240,7.999794
240,7.999799
240,7.999806
240,7.999833
240,7.999849
240,7.999835
240,7.999842
240,7.999817
240,7.999836
240,7.999810
240,7.999829
240,7.999822
240,7.999794
240,7.999825
240,7.999839
240,7.999810
240,7.999817
240,7.999305
240,7.999356
240,7.999324
240,7.999365
240,7.999303
240,7.999219
240,7.999244
240,7.999100
240,7.999300
240,7.999388
240,7.999338
240,7.999271
240,7.999388
240,7.997438
240,7.997549
240,7.997324
240,7.997500
240,7.996649
240,7.997400
240,7.997099
240,7.997387
240,7.996755
240,7.997260
240,7.997368
240,7.997490
240,7.997200
240,7.997354
240,7.996990
240,7.997597
240,7.997110
240,7.997201
240,7.997120
240,7.997315
240,7.997175
240,7.997094
240,7.997056
240,7.997530
240,7.997470
240,7.997406
240,7.997272
240,7.997263
240,7.997218
240,7.996836
240,7.997366
240,7.997185
240,7.997164
240,7.997260
240,7.997346
240,7.997095
240,7.996862
240,7.997403
240,7.997436
240,7.997694
240,7.996813
240,7.997171
240,7.996980
240,7.997001
240,7.996932
240,7.997391
240,7.997400
240,7.997185
240,7.997398
240,7.997351
240,7.997022
240,7.997187
240,7.997281
240,7.996952
240,7.997156
240,7.997401
240,7.997104
240,7.997303
240,7.996828
240,7.999278
240,7.999266
240,7.999225
240,7.999309
240,7.999144
240,7.999285
240,7.999293
240,7.999334
240,7.999288
240,7.999324
264,7.997231
264,7.997038
264,7.997396
264,7.997081
264,7.997132
264,7.997562
264,7.999270
264,7.999221
264,7.999307
264,7.999793
264,7.999805
264,7.999241
264,7.999345
264,7.999191
264,7.999246
264,7.999306
264,7.999329
264,7.999273
264,7.999275
264,7.999304
264,7.999254
264,7.999839
264,7.999219
264,7.999195
264,7.999438
264,7.999846
264,7.999215
264,7.999212
264,7.999156
264,7.999350
264,7.999314
264,7.999289
264,7.999344
264,7.999232
264,7.999319
264,7.999171
264,7.999264
264,7.999194
264,7.999291
264,7.999274
264,7.999281
264,7.999348
264,7.999355
264,7.999360
264,7.999207
264,7.999305
264,7.999193
264,7.999342
264,7.999220
264,7.999291
264,7.999253
264,7.999285
264,7.999823
264,7.999818
264,7.999841
264,7.999815
264,7.999830
264,7.999831
264,7.999804
264,7.999816
264,7.999829
264,7.999816
264,7.999822
264,7.999778
264,7.999851
264,7.999841
264,7.999839
264,7.999830
264,7.999848
264,7.999818
264,7.999842
264,7.999854
264,7.999809
264,7.999817
264,7.999801
264,7.999842
264,7.999831
264,7.999169
264,7.999313
264,7.999350
264,7.999307
264,7.999266
264,7.999317
264,7.999278
264,7.999350
264,7.999366
264,7.999253
264,7.999256
264,7.999330
264,7.999217
264,7.997227
264,7.997022
264,7.996952
264,7.997467
264,7.997555
264,7.997782
264,7.997570
264,7.997329
264,7.996865
264,7.997266
264,7.997261
264,7.997047
264,7.996895
264,7.997475
264,7.996775
264,7.997150
264,7.997298
264,7.997478
264,7.997661
264,7.996904
264,7.997150
264,7.997425
264,7.997444
264,7.996991
264,7.997033
264,7.997277
264,7.997283
264,7.997254
264,7.997648
264,7.997019
264,7.997319
264,7.997562
264,7.997260
264,7.997107
264,7.997489
264,7.996920
264,7.996714
264,7.997389
264,7.997409
264,7.997142
264,7.997078
264,7.996952
264,7.996958
264,7.996888
264,7.997102
264,7.996947
264,7.997340
264,7.997562
264,7.997081
264,7.997364
264,7.997264
264,7.997311
264,7.997251
264,7.997276
264,7.997087
264,7.996732
264,7.997216
264,7.997378
264,7.997356
264,7.999193
264,7.999322
264,7.999384
264,7.999240
264,7.999341
264,7.999306
264,7.999228
264,7.999203
264,7.999353
264,7.999319
288,7.997218
288,7.997343
288,7.997367
288,7.997443
288,7.997138
288,7.997206
288,7.999366
288,7.999224
288,7.999353
288,7.999842
288,7.999832
288,7.999231
288,7.999296
288,7.999237
288,7.999282
288,7.999302
288,7.999324
288,7.999358
288,7.999241
288,7.999200
288,7.999284
288,7.999843
288,7.999305
288,7.999293
288,7.999388
288,7.999825
288,7.999294
288,7.999327
288,7.999222
288,7.999250
288,7.999280
288,7.999253
288,7.999247
288,7.999319
288,7.999287
288,7.999412
288,7.999390
288,7.999349
288,7.999293
288,7.999227
288,7.999258
288,7.999345
288,7.999262
288,7.999225
288,7.999343
288,7.999352
288,7.999341
288,7.999296
288,7.999133
288,7.999326
288,7.999257
288,7.999278
288,7.999814
288,7.999804
288,7.999815
288,7.999835
288,7.999840
288,7.999829
288,7.999804
288,7.999820
288,7.999803
288,7.999844
288,7.999803
288,7.999836
288,7.999814
288,7.999814
288,7.999813
288,7.999841
288,7.999848
288,7.999829
288,7.999804
288,7.999799
288,7.999819
288,7.999841
288,7.999810
288,7.999805
288,7.999840
288,7.999352
288,7.999217
288,7.999271
288,7.999364
288,7.999369
288,7.999321
288,7.999310
288,7.999260
288,7.999346
288,7.999278
288,7.999280
288,7.999224
288,7.999209
288,7.997245
288,7.996895
288,7.997320
288,7.997602
288,7.997396
288,7.996816
288,7.997148
288,7.997332
288,7.996868
288,7.997666
288,7.997194
288,7.997203
288,7.996768
288,7.997348
288,7.997352
288,7.997484
288,7.997241
288,7.997545
288,7.996813
288,7.997204
288,7.997678
288,7.997379
288,7.997395
288,7.997259
288,7.997068
288,7.997190
288,7.997016
288,7.997045
288,7.997337
288,7.997139
288,7.996962
288,7.997206
288,7.997389
288,7.997296
288,7.997242
288,7.997449
288,7.997204
288,7.997429
288,7.997542
288,7.997067
288,7.997364
288,7.997179
288,7.997364
288,7.997249
288,7.997231
288,7.997213
288,7.997444
288,7.997206
288,7.997268
288,7.997029
288,7.997273
288,7.997593
288,7.997539
288,7.996722
288,7.997175
288,7.997489
288,7.997161
288,7.996968
288,7.997386
288,7.999284
288,7.999291
288,7.999266
288,7.999266
288,7.999230
288,7.999311
288,7.999365
288,7.999148
288,7.999321
288,7.999316
312,7.997137
312,7.997487
312,7.997197
312,7.997512
312,7.997028
312,7.996813
312,7.999289
312,7.999340
312,7.999189
312,7.999835
312,7.999823
312,7.999250
312,7.999394
312,7.999344
312,7.999298
312,7.999332
312,7.999135
312,7.999237
312,7.999317
312,7.999397
312,7.999385
312,7.999805
312,7.999216
312,7.999214
312,7.999270
312,7.999825
312,7.999309
312,7.999369
312,7.999326
312,7.999292
312,7.999185
312,7.999365
312,7.999238
312,7.999334
312,7.999300
312,7.999304
312,7.999241
312,7.999264
312,7.999466
312,7.999342
312,7.999284
312,7.999328
312,7.999221
312,7.999311
312,7.999275
312,7.999384
312,7.999340
312,7.999318
312,7.999301
312,7.999232
312,7.999240
312,7.999296
312,7.999849
312,7.999825
312,7.999786
312,7.999825
312,7.999826
312,7.999815
312,7.999851
312,7.999830
312,7.999843
312,7.999799
312,7.999820
312,7.999816
312,7.999821
312,7.999823
312,7.999846
312,7.999842
312,7.999806
312,7.999843
312,7.999830
312,7.999827
312,7.999802
312,7.999820
312,7.999833
312,7.999841
312,7.999845
312,7.999241
312,7.999344
312,7.999270
312,7.999230
312,7.999278
312,7.999295
312,7.999200
312,7.999290
312,7.999379
312,7.999314
312,7.999250
312,7.999272
312,7.999374
