K,value
72,9.6737
72,10.0278
72,10.0951
72,9.0942
72,9.2852
72,8.3678
72,8.2275
72,10.4297
72,5.9539
72,8.2176
72,6.8666
72,7.3823
72,10.3640
72,9.5095
72,7.7458
72,7.7741
72,7.6343
72,7.7218
72,7.7237
72,7.7806
72,8.1343
72,8.1546
72,8.1978
72,8.1624
72,8.1733
72,8.1707
72,8.1697
72,8.1867
72,8.1742
72,8.2005
72,8.1840
72,8.2052
72,8.2157
72,8.1571
72,8.1828
72,8.2070
72,8.7413
72,8.8887
72,8.9303
72,9.0084
72,8.9925
72,8.9809
72,9.0500
72,9.0378
72,8.9715
72,9.1262
72,9.1022
72,9.1667
72,9.1247
72,9.1989
72,9.1987
72,9.1990
72,9.0661
72,9.1948
72,9.1842
72,9.2646
72,9.2640
72,9.1724
72,9.2522
72,9.2427
72,9.1632
72,9.2568
72,9.1997
72,9.2914
72,9.2425
72,9.2299
72,9.2656
72,9.1990
72,9.1557
72,9.3594
72,9.3295
72,8.9672
72,8.9616
72,9.0012
72,8.9550
72,8.9415
72,8.7889
72,9.2776
72,9.2063
72,7.8532
72,7.8665
72,7.8297
72,7.8588
72,7.8761
72,7.8724
72,7.8941
72,7.9270
72,7.8924
72,7.8717
96,10.1768
96,9.2582
96,7.7054
96,7.2828
96,4.9327
96,9.2313
96,9.6273
96,8.1800
96,8.7820
96,8.0049
96,8.7363
96,9.9292
96,8.9861
96,10.1868
96,9.7954
96,9.6067
96,9.1373
96,10.0518
96,10.3018
96,9.8328
96,10.1615
96,6.3294
96,9.2880
96,7.5644
96,4.7810
96,10.1384
96,8.9565
96,9.0396
96,9.1964
96,8.8221
96,10.0002
96,9.6922
96,9.6404
96,9.7520
96,8.6703
96,9.4955
96,9.0207
96,9.4145
96,9.5008
96,7.7445
96,7.7291
96,7.7296
96,7.7252
96,7.7331
96,7.7607
96,7.7328
96,7.7611
96,7.7085
96,7.7300
96,7.5641
96,7.7347
96,7.7484
96,8.7286
96,8.5005
96,8.3705
96,8.5083
96,8.9183
96,9.3719
96,8.0000
96,8.8025
96,6.3079
96,7.4287
96,8.4785
96,7.3756
96,9.2246
96,9.6554
96,9.2060
96,9.4993
96,9.2451
96,8.1707
96,9.6725
96,10.0317
96,10.0928
96,9.0978
96,9.2887
96,8.3705
96,8.2202
96,10.4262
96,5.9452
96,8.2065
96,6.8621
96,7.3844
96,10.3627
96,9.5028
96,7.7254
96,7.7680
96,7.6318
96,7.7044
96,7.7401
96,7.7832
96,8.1512
96,8.1281
96,8.1535
96,8.1718
96,8.1636
96,8.1684
96,8.1526
96,8.1947
96,8.2107
96,8.2163
96,8.2295
96,8.2031
96,8.1810
96,8.1444
96,8.1666
96,8.1726
96,8.7353
96,8.9038
96,8.9382
96,8.9751
96,8.9931
96,8.9374
96,9.0478
96,9.0416
96,9.0298
96,9.1267
96,9.1097
96,9.2166
96,9.1493
96,9.1885
96,9.2235
96,9.2313
96,9.0923
96,9.1674
96,9.2050
96,9.2172
96,9.2096
96,9.1977
96,9.2259
96,9.2065
96,9.1733
96,9.2584
96,9.1954
96,9.2563
96,9.2589
96,9.2266
96,9.2686
96,9.2313
96,9.1311
96,9.3584
96,9.3231
96,8.9847
96,8.9820
96,9.0049
96,9.0023
96,8.9251
96,8.7691
96,9.2685
96,9.1840
96,7.8697
96,7.8719
96,7.8307
96,7.8603
96,7.8701
96,7.8832
96,7.8859
96,7.9142
96,7.8845
96,7.8851
120,10.1840
120,9.2912
120,7.7332
120,7.3018
120,4.9479
120,9.2093
120,9.6267
120,8.1966
120,8.7571
120,8.0039
120,8.7348
120,9.9331
120,8.9681
120,10.2018
120,9.8026
120,9.6046
120,9.1361
120,10.0383
120,10.3103
120,9.8430
120,10.1719
120,6.3328
120,9.2935
120,7.5611
120,4.7578
120,10.1234
120,8.9651
120,9.0412
120,9.2065
120,8.8248
120,10.0047
120,9.6713
120,9.6224
120,9.7565
120,8.7006
120,9.4835
120,9.0121
120,9.4056
120,9.5014
120,7.7501
120,7.7248
120,7.7323
120,7.7046
120,7.7259
120,7.7531
120,7.7076
120,7.7255
120,7.7135
120,7.7403
120,7.5627
120,7.7240
120,7.7405
120,8.7256
120,8.5109
120,8.3801
120,8.5056
120,8.9160
120,9.3775
120,7.9960
120,8.7986
120,6.2999
120,7.4215
120,8.4659
120,7.3741
120,9.2157
120,9.6521
120,9.2091
120,9.4931
120,9.2336
120,8.1815
120,9.6800
120,10.0416
120,10.1066
120,9.1019
120,9.2771
120,8.3712
120,8.2220
120,10.4233
120,5.9444
120,8.1961
120,6.8655
120,7.3601
120,10.3708
120,9.5192
120,7.7382
120,7.7491
120,7.6312
120,7.7252
120,7.7382
120,7.7834
120,8.1297
120,8.1495
120,8.1995
120,8.1388
120,8.1894
120,8.1375
120,8.1669
120,8.1258
120,8.1989
120,8.1908
120,8.2257
120,8.2483
120,8.1576
120,8.2012
120,8.1596
120,8.1941
120,8.7087
120,8.8831
120,8.9273
120,9.0069
120,9.0151
120,8.9777
120,9.0468
120,9.0404
120,8.9919
120,9.1330
120,9.1130
120,9.1946
120,9.1237
120,9.1670
120,9.2254
120,9.2093
120,9.0906
120,9.1775
120,9.2122
120,9.2222
120,9.2062
120,9.1799
120,9.2141
120,9.1992
120,9.1320
120,9.2444
120,9.2231
120,9.2712
120,9.2090
120,9.2176
120,9.2403
120,9.2093
120,9.1709
120,9.3595
120,9.3346
120,8.9352
120,8.9858
120,8.9912
120,8.9910
120,8.9100
120,8.7538
120,9.2781
120,9.2255
120,7.8725
120,7.8766
120,7.8179
120,7.8523
120,7.8642
120,7.8788
120,7.8846
120,7.9229
120,7.9214
120,7.8717
144,10.1840
144,9.2722
144,7.7468
144,7.3010
144,4.9375
144,9.2073
144,9.6448
144,8.1935
144,8.7516
144,7.9951
144,8.7310
144,9.9171
144,8.9584
144,10.1941
144,9.8088
144,9.6107
144,9.1186
144,10.0508
144,10.3115
144,9.8445
144,10.1702
144,6.3283
144,9.3032
144,7.5612
144,4.7609
144,10.1311
144,8.9520
144,9.0471
144,9.1945
144,8.8273
144,9.9903
144,9.6852
144,9.6517
144,9.7681
144,8.6686
144,9.5152
144,9.0044
144,9.4137
144,9.4937
144,7.7285
144,7.7367
144,7.7435
144,7.7079
144,7.7252
144,7.7443
144,7.7215
144,7.7395
144,7.7068
144,7.7340
144,7.5681
144,7.7203
144,7.7310
144,8.7369
144,8.5092
144,8.3728
144,8.5133
144,8.9149
144,9.3742
144,8.0028
144,8.7991
144,6.2931
144,7.4307
144,8.4843
144,7.3686
144,9.2180
144,9.6599
144,9.2097
144,9.5090
144,9.2323
144,8.1796
144,9.6667
144,10.0414
144,10.0926
144,9.1041
144,9.2758
144,8.3694
144,8.2166
144,10.4112
144,5.9424
144,8.2224
144,6.8738
144,7.3777
144,10.3657
144,9.5291
144,7.7416
144,7.7560
144,7.6449
144,7.7234
144,7.7525
144,7.7652
144,8.0928
144,8.1282
144,8.1518
144,8.1436
144,8.1565
144,8.1435
144,8.1578
144,8.1845
144,8.1805
144,8.1957
144,8.2166
144,8.2191
144,8.1690
144,8.1552
144,8.1418
144,8.1798
144,8.7766
144,8.8752
144,8.9413
144,8.9709
144,9.0008
144,9.0053
144,9.0343
144,9.0169
144,8.9830
144,9.1220
144,9.1207
144,9.1664
144,9.1595
144,9.1990
144,9.2046
144,9.2073
144,9.0506
144,9.2636
144,9.2199
144,9.2242
144,9.2475
144,9.1971
144,9.2056
144,9.1903
144,9.1642
144,9.2532
144,9.1990
144,9.2755
144,9.2281
144,9.2678
144,9.2211
144,9.2073
144,9.1805
144,9.3394
144,9.3268
144,8.9774
144,8.9636
144,8.9878
144,9.0008
144,8.9846
144,8.8058
144,9.2540
144,9.1794
144,7.8592
144,7.8552
144,7.8433
144,7.8864
144,7.8581
144,7.8800
144,7.8890
144,7.9157
144,7.9054
144,7.8861
168,10.1709
168,9.2844
168,7.7423
168,7.3060
168,4.9265
168,9.2259
168,9.6375
168,8.1980
168,8.7479
168,8.0028
168,8.7417
168,9.9299
168,8.9692
168,10.2022
168,9.7972
168,9.6111
168,9.1337
168,10.0791
168,10.3134
168,9.8284
168,10.1653
168,6.3298
168,9.2936
168,7.5700
168,4.7588
168,10.1325
168,8.9594
168,9.0338
168,9.1988
168,8.8176
168,9.9865
168,9.6725
168,9.6294
168,9.7608
168,8.6657
168,9.5019
168,9.0261
168,9.4008
168,9.5004
168,7.7377
168,7.7273
168,7.7308
168,7.7058
168,7.7317
168,7.7617
168,7.7204
168,7.7424
168,7.6934
168,7.7465
168,7.5554
168,7.7263
168,7.7433
168,8.7260
168,8.5088
168,8.3724
168,8.5114
168,8.9180
168,9.3663
168,8.0052
168,8.7990
168,6.2990
168,7.4275
168,8.4736
168,7.3698
168,9.2173
168,9.6587
168,9.2073
168,9.5033
168,9.2415
168,8.1660
168,9.6682
168,10.0315
168,10.0898
168,9.1006
168,9.2764
168,8.3722
168,8.2162
168,10.4258
168,5.9399
168,8.2191
168,6.8555
168,7.3796
168,10.3701
168,9.5220
168,7.7388
168,7.7619
168,7.6615
168,7.7243
168,7.7158
168,7.7765
168,8.1501
168,8.1521
168,8.1775
168,8.1606
168,8.1678
168,8.1456
168,8.1655
168,8.2199
168,8.2042
168,8.2101
168,8.2308
168,8.2068
168,8.1894
168,8.1209
168,8.1585
168,8.1642
168,8.7714
168,8.8940
168,8.9448
168,8.9688
168,8.9697
168,8.9621
168,9.0544
168,9.0458
168,8.9959
168,9.1606
168,9.1157
168,9.1794
168,9.1401
168,9.2144
168,9.2158
168,9.2259
168,9.0883
168,9.2098
168,9.1921
168,9.2368
168,9.2482
168,9.2009
168,9.2210
168,9.1833
168,9.1585
168,9.2659
168,9.2173
168,9.2421
168,9.2242
168,9.2498
168,9.2501
168,9.2259
168,9.1559
168,9.3507
168,9.3442
168,8.9927
168,8.9720
168,8.9949
168,8.9665
168,8.9693
168,8.7650
168,9.2509
168,9.2273
168,7.8556
168,7.8639
168,7.8443
168,7.8743
168,7.8622
168,7.8793
168,7.8843
168,7.9265
168,7.8942
168,7.8834
192,10.1775
192,9.2920
192,7.7491
192,7.2645
192,4.9314
192,9.2326
192,9.6398
192,8.2066
192,8.7575
192,8.0019
192,8.7322
192,9.9153
192,8.9855
192,10.2029
192,9.8140
192,9.6084
192,9.1390
192,10.0578
192,10.3318
192,9.8430
192,10.1700
192,6.3268
192,9.2984
192,7.5773
192,4.7555
192,10.1335
192,8.9512
192,9.0428
192,9.1925
192,8.8357
192,10.0031
192,9.6891
192,9.6298
192,9.7554
192,8.6688
192,9.5150
192,9.0211
192,9.4037
192,9.5027
192,7.7395
192,7.7335
192,7.7179
192,7.7158
192,7.7441
192,7.7451
192,7.7133
192,7.7475
192,7.7169
192,7.7492
192,7.5524
192,7.7415
192,7.7498
192,8.7272
192,8.5026
192,8.3708
192,8.5091
192,8.9201
192,9.3708
192,8.0064
192,8.8023
192,6.3051
192,7.4279
192,8.4710
192,7.3702
192,9.2208
192,9.6525
192,9.2067
192,9.5073
192,9.2392
192,8.1808
192,9.6749
192,10.0434
192,10.0902
192,9.1013
192,9.2714
192,8.3753
192,8.2223
192,10.4143
192,5.9420
192,8.2020
192,6.8601
192,7.3997
192,10.3937
192,9.5259
192,7.7300
192,7.7569
192,7.6551
192,7.7224
192,7.7332
192,7.7770
192,8.1430
192,8.1378
192,8.1941
192,8.1774
192,8.1752
192,8.1216
192,8.1712
192,8.1869
192,8.1759
192,8.2045
192,8.1750
192,8.2115
192,8.1960
192,8.1880
192,8.1977
192,8.1777
192,8.7296
192,8.8808
192,8.9255
192,8.9964
192,8.9924
192,8.9868
192,9.0558
192,9.0510
192,9.0272
192,9.1249
192,9.0678
192,9.1522
192,9.1521
192,9.1892
192,9.2099
192,9.2326
192,9.0595
192,9.2003
192,9.2438
192,9.2515
192,9.2488
192,9.2167
192,9.2246
192,9.2071
192,9.1287
192,9.2561
192,9.2051
192,9.2501
192,9.2331
192,9.2344
192,9.2742
192,9.2326
192,9.1482
192,9.3522
192,9.3501
192,8.9711
192,8.9894
192,8.9952
192,8.9676
192,8.9258
192,8.7690
192,9.2449
192,9.2317
192,7.8532
192,7.8591
192,7.8340
192,7.8624
192,7.8673
192,7.8771
192,7.8838
192,7.9187
192,7.9028
192,7.8841
216,10.1582
216,9.2874
216,7.7492
216,7.2789
216,4.9452
216,9.2456
216,9.6176
216,8.2126
216,8.7645
216,8.0005
216,8.7330
216,9.9345
216,8.9556
216,10.2047
216,9.8075
216,9.6042
216,9.1436
216,10.0571
216,10.3055
216,9.8299
216,10.1848
216,6.3270
216,9.2998
216,7.5764
216,4.7535
216,10.1343
216,8.9532
216,9.0375
216,9.1916
216,8.8354
216,9.9931
216,9.6506
216,9.6373
216,9.7697
216,8.6778
216,9.4984
216,9.0288
216,9.3863
216,9.5118
216,7.7350
216,7.7234
216,7.7524
216,7.7368
216,7.7233
216,7.7658
216,7.7146
216,7.7433
216,7.7033
216,7.7542
216,7.5552
216,7.7370
216,7.7551
216,8.7214
216,8.5097
216,8.3737
216,8.5106
216,8.9187
216,9.3731
216,8.0069
216,8.7943
216,6.2962
216,7.4246
216,8.4834
216,7.3626
216,9.2194
216,9.6531
216,9.2116
216,9.4988
216,9.2376
216,8.1772
216,9.6706
216,10.0307
216,10.0928
216,9.1060
216,9.2883
216,8.3737
216,8.2204
216,10.4115
216,5.9446
216,8.2125
216,6.8537
216,7.3976
216,10.3744
216,9.4994
216,7.7366
216,7.7687
216,7.6391
216,7.7268
216,7.7289
216,7.7771
216,8.1091
216,8.1384
216,8.1610
216,8.1491
216,8.1369
216,8.1430
216,8.1531
216,8.1764
216,8.2103
216,8.2012
216,8.2155
216,8.1923
216,8.1652
216,8.1224
216,8.1686
216,8.2087
216,8.7537
216,8.8809
216,8.8897
216,9.0040
216,9.0160
216,8.9323
216,9.0521
216,9.0407
216,9.0141
216,9.1713
216,9.1364
216,9.1375
216,9.1054
216,9.1896
216,9.2033
216,9.2456
216,9.0761
216,9.1904
216,9.1864
216,9.2466
216,9.2394
216,9.1800
216,9.2166
216,9.1998
216,9.1680
216,9.2538
216,9.1953
216,9.2357
216,9.2156
216,9.2310
216,9.2595
216,9.2456
216,9.1875
216,9.3367
216,9.3089
216,8.9763
216,8.9827
216,9.0035
216,8.9722
216,8.9514
216,8.7803
216,9.2708
216,9.1755
216,7.8616
216,7.8725
216,7.8180
216,7.8648
216,7.8587
216,7.8766
216,7.8922
216,7.9087
216,7.8853
216,7.8744
240,10.2022
240,9.2921
240,7.7480
240,7.2815
240,4.9306
240,9.2019
240,9.6402
240,8.1937
240,8.7814
240,8.0106
240,8.7376
240,9.9307
240,8.9752
240,10.1814
240,9.8064
240,9.5937
240,9.1285
240,10.0683
240,10.3283
240,9.8356
240,10.1769
240,6.3306
240,9.2988
240,7.5739
240,4.7580
240,10.1256
240,8.9605
240,9.0425
240,9.1890
240,8.8369
240,9.9874
240,9.6836
240,9.6494
240,9.7699
240,8.6587
240,9.4951
240,9.0266
240,9.4015
240,9.5104
240,7.7352
240,7.7375
240,7.7591
240,7.7148
240,7.7327
240,7.7507
240,7.7294
240,7.7426
240,7.7123
240,7.7618
240,7.5498
240,7.7299
240,7.7296
240,8.7138
240,8.5076
240,8.3743
240,8.5070
240,8.9194
240,9.3691
240,8.0044
240,8.8031
240,6.3009
240,7.4256
240,8.4733
240,7.3699
240,9.2075
240,9.6539
240,9.1999
240,9.4988
240,9.2433
240,8.1848
240,9.6729
240,10.0312
240,10.1003
240,9.1027
240,9.2805
240,8.3812
240,8.2184
240,10.4080
240,5.9363
240,8.2070
240,6.8533
240,7.3774
240,10.3738
240,9.5164
240,7.7321
240,7.7648
240,7.6301
240,7.7156
240,7.7385
240,7.7845
240,8.1312
240,8.1668
240,8.1762
240,8.1568
240,8.1359
240,8.1512
240,8.1563
240,8.2026
240,8.2103
240,8.2196
240,8.2072
240,8.2279
240,8.2236
240,8.1405
240,8.1253
240,8.1664
240,8.7390
240,8.9058
240,8.9695
240,8.9637
240,8.9605
240,9.0088
240,9.0565
240,9.0361
240,8.9829
240,9.0928
240,9.1176
240,9.1290
240,9.1646
240,9.1843
240,9.2238
240,9.2019
240,9.0726
240,9.1889
240,9.2274
240,9.2200
240,9.2321
240,9.1763
240,9.2109
240,9.2252
240,9.1551
240,9.2495
240,9.2247
240,9.2511
240,9.2089
240,9.2515
240,9.2621
240,9.2019
240,9.1255
240,9.3194
240,9.3301
240,8.9586
240,9.0044
240,8.9880
240,8.9936
240,8.9380
240,8.7707
240,9.2675
240,9.2203
240,7.8481
240,7.8515
240,7.8263
240,7.8642
240,7.8830
240,7.8800
240,7.8881
240,7.9190
240,7.8989
240,7.8840
264,10.1823
264,9.2542
264,7.7542
264,7.2649
264,4.9633
264,9.2033
264,9.6075
264,8.2070
264,8.7480
264,7.9984
264,8.7281
264,9.9157
264,8.9701
264,10.1910
264,9.7998
264,9.6057
264,9.1262
264,10.0582
264,10.3211
264,9.8259
264,10.1749
264,6.3324
264,9.2923
264,7.5832
264,4.7656
264,10.1375
264,8.9431
264,9.0388
264,9.2112
264,8.8257
264,9.9786
264,9.6853
264,9.6478
264,9.7581
264,8.6575
264,9.4871
264,9.0189
264,9.4259
264,9.5030
264,7.7556
264,7.7211
264,7.7257
264,7.7191
264,7.7374
264,7.7604
264,7.7107
264,7.7314
264,7.7069
264,7.7535
264,7.5577
264,7.7519
264,7.7451
264,8.7277
264,8.5083
264,8.3719
264,8.5064
264,8.9117
264,9.3746
264,8.0039
264,8.8017
264,6.3017
264,7.4239
264,8.4698
264,7.3752
264,9.2127
264,9.6526
264,9.2085
264,9.5032
264,9.2451
264,8.1821
264,9.6802
264,10.0412
264,10.1050
264,9.1032
264,9.2820
264,8.3746
264,8.2164
264,10.4146
264,5.9360
264,8.2117
264,6.8705
264,7.3922
264,10.3642
264,9.5262
264,7.7357
264,7.7634
264,7.6390
264,7.7137
264,7.7230
264,7.7841
264,8.1224
264,8.1441
264,8.1749
264,8.1541
264,8.1662
264,8.1732
264,8.1541
264,8.1468
264,8.1504
264,8.2148
264,8.2162
264,8.1908
264,8.1744
264,8.1062
264,8.1728
264,8.1871
264,8.7520
264,8.9001
264,8.9234
264,8.9869
264,8.9952
264,8.9929
264,9.0226
264,9.0166
264,8.9877
264,9.1448
264,9.1036
264,9.1462
264,9.1371
264,9.1710
264,9.2647
264,9.2033
264,9.0842
264,9.1806
264,9.1943
264,9.2484
264,9.2317
264,9.1652
264,9.2336
264,9.2056
264,9.1573
264,9.2834
264,9.2173
264,9.2614
264,9.2445
264,9.2470
264,9.2395
264,9.2033
264,9.1189
264,9.3437
264,9.3562
264,8.9773
264,8.9788
264,8.9830
264,9.0023
264,8.9454
264,8.7625
264,9.2209
264,9.2176
264,7.8545
264,7.8721
264,7.8272
264,7.8542
264,7.8692
264,7.8856
264,7.8820
264,7.9022
264,7.8895
264,7.8756
288,10.2059
288,9.2810
288,7.7562
288,7.2689
288,4.9367
288,9.2460
288,9.6287
288,8.2057
288,8.7619
288,8.0076
288,8.7347
288,9.9309
288,8.9644
288,10.1867
288,9.8135
288,9.6068
288,9.1424
288,10.0620
288,10.3062
288,9.8102
288,10.1793
288,6.3306
288,9.2906
288,7.5652
288,4.7614
288,10.1388
288,8.9599
288,9.0542
288,9.2110
288,8.8203
288,10.0015
288,9.6769
288,9.6486
288,9.7588
288,8.6890
288,9.4940
288,9.0198
288,9.4077
288,9.5134
288,7.7592
288,7.7232
288,7.7464
288,7.7176
288,7.7207
288,7.7664
288,7.7083
288,7.7310
288,7.7097
288,7.7398
288,7.5552
288,7.7262
288,7.7267
288,8.7255
288,8.5048
288,8.3693
288,8.5052
288,8.9245
288,9.3713
288,8.0021
288,8.8006
288,6.3032
288,7.4198
288,8.4777
288,7.3623
288,9.2195
288,9.6545
288,9.2065
288,9.5056
288,9.2349
288,8.1714
288,9.6665
288,10.0385
288,10.0968
288,9.0993
288,9.2804
288,8.3694
288,8.2188
288,10.4167
288,5.9280
288,8.2114
288,6.8646
288,7.3791
288,10.3575
288,9.5301
288,7.7308
288,7.7517
288,7.6394
288,7.7160
288,7.7344
288,7.7743
288,8.1530
288,8.1385
288,8.2043
288,8.1606
288,8.1738
288,8.1309
288,8.1492
288,8.1634
288,8.2118
288,8.2001
288,8.2166
288,8.1896
288,8.2124
288,8.1510
288,8.1728
288,8.1575
288,8.7336
288,8.8823
288,8.9042
288,8.9872
288,8.9937
288,8.9816
288,8.9980
288,8.9951
288,8.9806
288,9.1520
288,9.1213
288,9.1706
288,9.1600
288,9.1945
288,9.2335
288,9.2460
288,9.0777
288,9.2187
288,9.2019
288,9.2298
288,9.2421
288,9.1906
288,9.2025
288,9.2008
288,9.1727
288,9.2421
288,9.1962
288,9.2345
288,9.2447
288,9.2724
288,9.2367
288,9.2460
288,9.1251
288,9.3329
288,9.3268
288,8.9910
288,8.9741
288,8.9798
288,9.0010
288,8.9056
288,8.7570
288,9.2525
288,9.2316
288,7.8473
288,7.8559
288,7.8229
288,7.8684
288,7.8803
288,7.8716
288,7.8743
288,7.9136
288,7.9008
288,7.8866
312,10.1729
312,9.2782
312,7.7427
312,7.2692
312,4.9277
312,9.2291
312,9.6124
312,8.1911
312,8.7678
312,8.0008
312,8.7264
312,9.9233
312,8.9835
312,10.1880
312,9.8058
312,9.5956
312,9.1442
312,10.0431
312,10.3333
312,9.8383
312,10.1794
312,6.3295
312,9.2994
312,7.5412
312,4.7644
312,10.1325
312,8.9561
312,9.0392
312,9.2087
312,8.8477
312,10.0068
312,9.6815
312,9.6467
312,9.7612
312,8.6908
312,9.4950
312,9.0201
312,9.4127
312,9.5176
312,7.7489
312,7.7326
312,7.7374
312,7.7140
312,7.7322
312,7.7697
312,7.7188
312,7.7338
312,7.7073
312,7.7489
312,7.5686
312,7.7195
312,7.7488
312,8.7205
312,8.5000
312,8.3710
312,8.5026
312,8.9129
312,9.3761
312,7.9938
312,8.7991
312,6.3066
312,7.4314
312,8.4704
312,7.3754
312,9.2175
312,9.6462
312,9.2035
312,9.5113
312,9.2395
312,8.1747
312,9.6679
312,10.0294
312,10.0943
312,9.1029
312,9.2872
312,8.3746
312,8.2250
312,10.4201
312,5.9483
312,8.2134
312,6.8550
312,7.3820
312,10.3655
312,9.5351
312,7.7516
312,7.7606
312,7.6355
312,7.7260
312,7.7448
312,7.7780
